train_no,date,station_code,station_name,delay,distance
12952,2025-09-12,NAD,NAGDA JN,23.0,690
12952,2025-09-12,RTM,RATLAM JN,33.0,731
12952,2025-09-12,BRC,VADODARA JN,23.0,993
12952,2025-09-12,ST,SURAT,19.0,1122
12952,2025-09-12,BVI,BORIVALI,20.0,1355
12952,2025-09-12,MMCT,MUMBAI CENTRAL,-2.0,1384
12952,2025-09-13,NDLS,NEW DELHI,4.0,0
12952,2025-09-13,KOTA,KOTA JN,16.0,465
12952,2025-09-13,NAD,NAGDA JN,15.0,690
12952,2025-09-13,RTM,RATLAM JN,18.0,731
12952,2025-09-13,BRC,VADODARA JN,8.0,993
12952,2025-09-13,ST,SURAT,5.0,1122
12952,2025-09-13,BVI,BORIVALI,16.0,1355
12952,2025-09-13,MMCT,MUMBAI CENTRAL,-8.0,1384
12952,2025-09-14,NDLS,NEW DELHI,0.0,0
12952,2025-09-14,KOTA,KOTA JN,14.0,465
12952,2025-09-14,NAD,NAGDA JN,14.0,690
12952,2025-09-14,RTM,RATLAM JN,18.0,731
12952,2025-09-14,BRC,VADODARA JN,19.0,993
12952,2025-09-14,ST,SURAT,18.0,1122
12952,2025-09-14,BVI,BORIVALI,25.0,1355
12952,2025-09-14,MMCT,MUMBAI CENTRAL,10.0,1384
12952,2025-09-15,NDLS,NEW DELHI,0.0,0
12952,2025-09-15,KOTA,KOTA JN,24.0,465
12952,2025-09-15,NAD,NAGDA JN,26.0,690
12952,2025-09-15,RTM,RATLAM JN,30.0,731
12952,2025-09-15,BRC,VADODARA JN,19.0,993
12952,2025-09-15,ST,SURAT,16.0,1122
12952,2025-09-15,BVI,BORIVALI,22.0,1355
12952,2025-09-15,MMCT,MUMBAI CENTRAL,-1.0,1384
12952,2025-09-16,NDLS,NEW DELHI,6.0,0
12952,2025-09-16,KOTA,KOTA JN,23.0,465
12952,2025-09-16,NAD,NAGDA JN,16.0,690
12952,2025-09-16,RTM,RATLAM JN,20.0,731
12952,2025-09-16,BRC,VADODARA JN,8.0,993
12952,2025-09-16,ST,SURAT,7.0,1122
12952,2025-09-16,BVI,BORIVALI,3.0,1355
12952,2025-09-16,MMCT,MUMBAI CENTRAL,3.0,1384
12952,2025-09-17,NDLS,NEW DELHI,0.0,0
12952,2025-09-17,KOTA,KOTA JN,14.0,465
12952,2025-09-17,NAD,NAGDA JN,15.0,690
12952,2025-09-17,RTM,RATLAM JN,18.0,731
12952,2025-09-17,BRC,VADODARA JN,12.0,993
12952,2025-09-17,ST,SURAT,8.0,1122
12952,2025-09-17,BVI,BORIVALI,25.0,1355
12952,2025-09-17,MMCT,MUMBAI CENTRAL,5.0,1384
12952,2025-09-18,NDLS,NEW DELHI,1.0,0
12952,2025-09-18,KOTA,KOTA JN,15.0,465
12952,2025-09-18,NAD,NAGDA JN,20.0,690
12952,2025-09-18,RTM,RATLAM JN,26.0,731
12952,2025-09-18,BRC,VADODARA JN,40.0,993
12952,2025-09-18,ST,SURAT,53.0,1122
12952,2025-09-18,BVI,BORIVALI,96.0,1355
12952,2025-09-18,MMCT,MUMBAI CENTRAL,70.0,1384
12952,2025-09-19,NDLS,NEW DELHI,0.0,0
12952,2025-09-19,KOTA,KOTA JN,12.0,465
12952,2025-09-19,NAD,NAGDA JN,3.0,690
12952,2025-09-19,RTM,RATLAM JN,7.0,731
12952,2025-09-19,BRC,VADODARA JN,6.0,993
12952,2025-09-19,ST,SURAT,6.0,1122
12952,2025-09-19,BVI,BORIVALI,21.0,1355
12952,2025-09-19,MMCT,MUMBAI CENTRAL,6.0,1384
12952,2025-09-20,NDLS,NEW DELHI,0.0,0
12952,2025-09-20,KOTA,KOTA JN,13.0,465
12952,2025-09-20,NAD,NAGDA JN,3.0,690
12952,2025-09-20,RTM,RATLAM JN,7.0,731
12952,2025-09-20,BRC,VADODARA JN,2.0,993
12952,2025-09-20,ST,SURAT,1.0,1122
12952,2025-09-20,BVI,BORIVALI,20.0,1355
12952,2025-09-20,MMCT,MUMBAI CENTRAL,5.0,1384
12952,2025-09-21,NDLS,NEW DELHI,0.0,0
12952,2025-09-21,KOTA,KOTA JN,17.0,465
12952,2025-09-21,NAD,NAGDA JN,28.0,690
12952,2025-09-21,RTM,RATLAM JN,31.0,731
12952,2025-09-21,BRC,VADODARA JN,21.0,993
12952,2025-09-21,ST,SURAT,33.0,1122
12952,2025-09-21,BVI,BORIVALI,44.0,1355
12952,2025-09-21,MMCT,MUMBAI CENTRAL,22.0,1384
12952,2025-09-22,NDLS,NEW DELHI,3.0,0
12952,2025-09-22,KOTA,KOTA JN,16.0,465
12952,2025-09-22,NAD,NAGDA JN,8.0,690
12952,2025-09-22,RTM,RATLAM JN,11.0,731
12952,2025-09-22,BRC,VADODARA JN,2.0,993
12952,2025-09-22,ST,SURAT,0.0,1122
12952,2025-09-22,BVI,BORIVALI,14.0,1355
12952,2025-09-22,MMCT,MUMBAI CENTRAL,0.0,1384
12952,2025-09-23,NDLS,NEW DELHI,0.0,0
12952,2025-09-23,KOTA,KOTA JN,3.0,465
12952,2025-09-23,NAD,NAGDA JN,0.0,690
12952,2025-09-23,RTM,RATLAM JN,3.0,731
12952,2025-09-23,BRC,VADODARA JN,0.0,993
12952,2025-09-23,ST,SURAT,1.0,1122
12952,2025-09-23,BVI,BORIVALI,23.0,1355
12952,2025-09-23,MMCT,MUMBAI CENTRAL,12.0,1384
12952,2025-09-24,NDLS,NEW DELHI,0.0,0
12952,2025-09-24,KOTA,KOTA JN,14.0,465
12952,2025-09-24,NAD,NAGDA JN,12.0,690
12952,2025-09-24,RTM,RATLAM JN,16.0,731
12952,2025-09-24,BRC,VADODARA JN,1.0,993
12952,2025-09-24,ST,SURAT,1.0,1122
12952,2025-09-24,BVI,BORIVALI,18.0,1355
12952,2025-09-24,MMCT,MUMBAI CENTRAL,0.0,1384
12952,2025-09-25,NDLS,NEW DELHI,2.0,0
12952,2025-09-25,KOTA,KOTA JN,54.0,465
12952,2025-09-25,NAD,NAGDA JN,48.0,690
12952,2025-09-25,RTM,RATLAM JN,53.0,731
12952,2025-09-25,BRC,VADODARA JN,43.0,993
12952,2025-09-25,ST,SURAT,41.0,1122
12952,2025-09-25,BVI,BORIVALI,52.0,1355
12952,2025-09-25,MMCT,MUMBAI CENTRAL,27.0,1384
12952,2025-09-26,NDLS,NEW DELHI,1.0,0
12952,2025-09-26,KOTA,KOTA JN,9.0,465
12952,2025-09-26,NAD,NAGDA JN,3.0,690
12952,2025-09-26,RTM,RATLAM JN,17.0,731
12952,2025-09-26,BRC,VADODARA JN,10.0,993
12952,2025-09-26,ST,SURAT,5.0,1122
12952,2025-09-26,BVI,BORIVALI,22.0,1355
12952,2025-09-26,MMCT,MUMBAI CENTRAL,8.0,1384
12952,2025-09-27,NDLS,NEW DELHI,2.0,0
12952,2025-09-27,KOTA,KOTA JN,1.0,465
12952,2025-09-27,NAD,NAGDA JN,3.0,690
12952,2025-09-27,RTM,RATLAM JN,7.0,731
12952,2025-09-27,BRC,VADODARA JN,1.0,993
12952,2025-09-27,ST,SURAT,2.0,1122
12952,2025-09-27,BVI,BORIVALI,22.0,1355
12952,2025-09-27,MMCT,MUMBAI CENTRAL,3.0,1384
12952,2025-09-28,NDLS,NEW DELHI,0.0,0
12952,2025-09-28,KOTA,KOTA JN,3.0,465
12952,2025-09-28,NAD,NAGDA JN,0.0,690
12952,2025-09-28,RTM,RATLAM JN,10.0,731
12952,2025-09-28,BRC,VADODARA JN,8.0,993
12952,2025-09-28,ST,SURAT,17.0,1122
12952,2025-09-28,BVI,BORIVALI,62.0,1355
12952,2025-09-28,MMCT,MUMBAI CENTRAL,45.0,1384
12952,2025-09-29,NDLS,NEW DELHI,0.0,0
12952,2025-09-29,KOTA,KOTA JN,19.0,465
12952,2025-09-29,NAD,NAGDA JN,17.0,690
12952,2025-09-29,RTM,RATLAM JN,22.0,731
12952,2025-09-29,BRC,VADODARA JN,19.0,993
12952,2025-09-29,ST,SURAT,13.0,1122
12952,2025-09-29,BVI,BORIVALI,21.0,1355
12952,2025-09-29,MMCT,MUMBAI CENTRAL,8.0,1384
12952,2025-09-30,NDLS,NEW DELHI,1.0,0
12952,2025-09-30,KOTA,KOTA JN,20.0,465
12952,2025-09-30,NAD,NAGDA JN,13.0,690
12952,2025-09-30,RTM,RATLAM JN,15.0,731
12952,2025-09-30,BRC,VADODARA JN,11.0,993
12952,2025-09-30,ST,SURAT,8.0,1122
12952,2025-09-30,BVI,BORIVALI,23.0,1355
12952,2025-09-30,MMCT,MUMBAI CENTRAL,13.0,1384
12952,2025-10-01,NDLS,NEW DELHI,0.0,0
12952,2025-10-01,KOTA,KOTA JN,25.0,465
12952,2025-10-01,NAD,NAGDA JN,19.0,690
12952,2025-10-01,RTM,RATLAM JN,23.0,731
12952,2025-10-01,BRC,VADODARA JN,11.0,993
12952,2025-10-01,ST,SURAT,5.0,1122
12952,2025-10-01,BVI,BORIVALI,17.0,1355
12952,2025-10-01,MMCT,MUMBAI CENTRAL,-3.0,1384
12952,2025-10-02,NDLS,NEW DELHI,0.0,0
12952,2025-10-02,KOTA,KOTA JN,21.0,465
12952,2025-10-02,NAD,NAGDA JN,26.0,690
12952,2025-10-02,RTM,RATLAM JN,29.0,731
12952,2025-10-02,BRC,VADODARA JN,20.0,993
12952,2025-10-02,ST,SURAT,11.0,1122
12952,2025-10-02,BVI,BORIVALI,23.0,1355
12952,2025-10-02,MMCT,MUMBAI CENTRAL,3.0,1384
12952,2025-10-03,NDLS,NEW DELHI,0.0,0
12952,2025-10-03,KOTA,KOTA JN,13.0,465
12952,2025-10-03,NAD,NAGDA JN,5.0,690
12952,2025-10-03,RTM,RATLAM JN,21.0,731
12952,2025-10-03,BRC,VADODARA JN,5.0,993
12952,2025-10-03,ST,SURAT,2.0,1122
12952,2025-10-03,BVI,BORIVALI,18.0,1355
12952,2025-10-03,MMCT,MUMBAI CENTRAL,2.0,1384
12952,2025-10-04,NDLS,NEW DELHI,0.0,0
12952,2025-10-04,KOTA,KOTA JN,10.0,465
12952,2025-10-04,NAD,NAGDA JN,3.0,690
12952,2025-10-04,RTM,RATLAM JN,10.0,731
12952,2025-10-04,BRC,VADODARA JN,1.0,993
12952,2025-10-04,ST,SURAT,1.0,1122
12952,2025-10-04,BVI,BORIVALI,13.0,1355
12952,2025-10-04,MMCT,MUMBAI CENTRAL,-1.0,1384
12952,2025-10-05,NDLS,NEW DELHI,0.0,0
12952,2025-10-05,KOTA,KOTA JN,9.0,465
12952,2025-10-05,NAD,NAGDA JN,4.0,690
12952,2025-10-05,RTM,RATLAM JN,9.0,731
12952,2025-10-05,BRC,VADODARA JN,5.0,993
12952,2025-10-05,ST,SURAT,3.0,1122
12952,2025-10-05,BVI,BORIVALI,18.0,1355
12952,2025-10-05,MMCT,MUMBAI CENTRAL,-1.0,1384
12952,2025-10-06,NDLS,NEW DELHI,1.0,0
12952,2025-10-06,KOTA,KOTA JN,16.0,465
12952,2025-10-06,NAD,NAGDA JN,7.0,690
12952,2025-10-06,RTM,RATLAM JN,12.0,731
12952,2025-10-06,BRC,VADODARA JN,0.0,993
12952,2025-10-06,ST,SURAT,0.0,1122
12952,2025-10-06,BVI,BORIVALI,15.0,1355
12952,2025-10-06,MMCT,MUMBAI CENTRAL,-6.0,1384
12952,2025-10-07,NDLS,NEW DELHI,5.0,0
12952,2025-10-07,KOTA,KOTA JN,21.0,465
12952,2025-10-07,NAD,NAGDA JN,11.0,690
12952,2025-10-07,RTM,RATLAM JN,16.0,731
12952,2025-10-07,BRC,VADODARA JN,11.0,993
12952,2025-10-07,ST,SURAT,8.0,1122
12952,2025-10-07,BVI,BORIVALI,16.0,1355
12952,2025-10-07,MMCT,MUMBAI CENTRAL,-1.0,1384
12952,2025-10-08,NDLS,NEW DELHI,0.0,0
12952,2025-10-08,KOTA,KOTA JN,3.0,465
12952,2025-10-08,NAD,NAGDA JN,9.0,690
12952,2025-10-08,RTM,RATLAM JN,13.0,731
12952,2025-10-08,BRC,VADODARA JN,1.0,993
12952,2025-10-08,ST,SURAT,1.0,1122
12952,2025-10-08,BVI,BORIVALI,21.0,1355
12952,2025-10-08,MMCT,MUMBAI CENTRAL,-1.0,1384
12952,2025-10-09,NDLS,NEW DELHI,0.0,0
12952,2025-10-09,KOTA,KOTA JN,18.0,465
12952,2025-10-09,NAD,NAGDA JN,10.0,690
12952,2025-10-09,RTM,RATLAM JN,13.0,731
12952,2025-10-09,BRC,VADODARA JN,0.0,993
12952,2025-10-09,ST,SURAT,3.0,1122
12952,2025-10-09,BVI,BORIVALI,22.0,1355
12952,2025-10-09,MMCT,MUMBAI CENTRAL,11.0,1384
12952,2025-10-10,NDLS,NEW DELHI,0.0,0
12952,2025-10-10,KOTA,KOTA JN,13.0,465
12952,2025-10-10,NAD,NAGDA JN,1.0,690
12952,2025-10-10,RTM,RATLAM JN,14.0,731
12952,2025-10-10,BRC,VADODARA JN,9.0,993
12952,2025-10-10,ST,SURAT,6.0,1122
12952,2025-10-10,BVI,BORIVALI,28.0,1355
12952,2025-10-10,MMCT,MUMBAI CENTRAL,14.0,1384
12952,2025-10-11,NDLS,NEW DELHI,0.0,0
12952,2025-10-11,KOTA,KOTA JN,10.0,465
12952,2025-10-11,NAD,NAGDA JN,0.0,690
12952,2025-10-11,RTM,RATLAM JN,3.0,731
12952,2025-10-11,BRC,VADODARA JN,0.0,993
12952,2025-10-11,ST,SURAT,2.0,1122
12952,2025-10-11,BVI,BORIVALI,14.0,1355
12952,2025-10-11,MMCT,MUMBAI CENTRAL,1.0,1384
12952,2025-10-12,NDLS,NEW DELHI,1.0,0
12952,2025-10-12,KOTA,KOTA JN,3.0,465
12952,2025-10-12,NAD,NAGDA JN,0.0,690
12952,2025-10-12,RTM,RATLAM JN,13.0,731
12952,2025-10-12,BRC,VADODARA JN,6.0,993
12952,2025-10-12,ST,SURAT,1.0,1122
12952,2025-10-12,BVI,BORIVALI,15.0,1355
12952,2025-10-12,MMCT,MUMBAI CENTRAL,0.0,1384
12952,2025-10-13,NDLS,NEW DELHI,1.0,0
12952,2025-10-13,KOTA,KOTA JN,5.0,465
12952,2025-10-13,NAD,NAGDA JN,0.0,690
12952,2025-10-13,RTM,RATLAM JN,17.0,731
12952,2025-10-13,BRC,VADODARA JN,9.0,993
12952,2025-10-13,ST,SURAT,4.0,1122
12952,2025-10-13,BVI,BORIVALI,16.0,1355
12952,2025-10-13,MMCT,MUMBAI CENTRAL,-2.0,1384
12952,2025-10-14,NDLS,NEW DELHI,1.0,0
12952,2025-10-14,KOTA,KOTA JN,1.0,465
12952,2025-10-14,NAD,NAGDA JN,1.0,690
12952,2025-10-14,RTM,RATLAM JN,6.0,731
12952,2025-10-14,BRC,VADODARA JN,0.0,993
12952,2025-10-14,ST,SURAT,1.0,1122
12952,2025-10-14,BVI,BORIVALI,15.0,1355
12952,2025-10-14,MMCT,MUMBAI CENTRAL,3.0,1384
12952,2025-10-15,NDLS,NEW DELHI,1.0,0
12952,2025-10-15,KOTA,KOTA JN,11.0,465
12952,2025-10-15,NAD,NAGDA JN,0.0,690
12952,2025-10-15,RTM,RATLAM JN,3.0,731
12952,2025-10-15,BRC,VADODARA JN,6.0,993
12952,2025-10-15,ST,SURAT,2.0,1122
12952,2025-10-15,BVI,BORIVALI,11.0,1355
12952,2025-10-15,MMCT,MUMBAI CENTRAL,-2.0,1384
12952,2025-10-16,NDLS,NEW DELHI,0.0,0
12952,2025-10-16,KOTA,KOTA JN,10.0,465
12952,2025-10-16,NAD,NAGDA JN,0.0,690
12952,2025-10-16,RTM,RATLAM JN,7.0,731
12952,2025-10-16,BRC,VADODARA JN,6.0,993
12952,2025-10-16,ST,SURAT,2.0,1122
12952,2025-10-16,BVI,BORIVALI,14.0,1355
12952,2025-10-16,MMCT,MUMBAI CENTRAL,0.0,1384
12952,2025-10-17,NDLS,NEW DELHI,1.0,0
12952,2025-10-17,KOTA,KOTA JN,1.0,465
12952,2025-10-17,NAD,NAGDA JN,1.0,690
12952,2025-10-17,RTM,RATLAM JN,4.0,731
12952,2025-10-17,BRC,VADODARA JN,2.0,993
12952,2025-10-17,ST,SURAT,2.0,1122
12952,2025-10-17,BVI,BORIVALI,18.0,1355
12952,2025-10-17,MMCT,MUMBAI CENTRAL,-1.0,1384
12952,2025-10-18,NDLS,NEW DELHI,1.0,0
12952,2025-10-18,KOTA,KOTA JN,10.0,465
12952,2025-10-18,NAD,NAGDA JN,3.0,690
12952,2025-10-18,RTM,RATLAM JN,8.0,731
12952,2025-10-18,BRC,VADODARA JN,15.0,993
12952,2025-10-18,ST,SURAT,16.0,1122
12952,2025-10-18,BVI,BORIVALI,21.0,1355
12952,2025-10-18,MMCT,MUMBAI CENTRAL,0.0,1384
12952,2025-10-19,NDLS,NEW DELHI,0.0,0
12952,2025-10-19,KOTA,KOTA JN,0.0,465
12952,2025-10-19,NAD,NAGDA JN,0.0,690
12952,2025-10-19,RTM,RATLAM JN,6.0,731
12952,2025-10-19,BRC,VADODARA JN,0.0,993
12952,2025-10-19,ST,SURAT,3.0,1122
12952,2025-10-19,BVI,BORIVALI,16.0,1355
12952,2025-10-19,MMCT,MUMBAI CENTRAL,-1.0,1384
12952,2025-10-20,NDLS,NEW DELHI,1.0,0
12952,2025-10-20,KOTA,KOTA JN,1.0,465
12952,2025-10-20,NAD,NAGDA JN,0.0,690
12952,2025-10-20,RTM,RATLAM JN,1.0,731
12952,2025-10-20,BRC,VADODARA JN,3.0,993
12952,2025-10-20,ST,SURAT,7.0,1122
12952,2025-10-20,BVI,BORIVALI,19.0,1355
12952,2025-10-20,MMCT,MUMBAI CENTRAL,5.0,1384
12952,2025-10-21,NDLS,NEW DELHI,0.0,0
12952,2025-10-21,KOTA,KOTA JN,0.0,465
12952,2025-10-21,NAD,NAGDA JN,0.0,690
12952,2025-10-21,RTM,RATLAM JN,0.0,731
12952,2025-10-21,BRC,VADODARA JN,2.0,993
12952,2025-10-21,ST,SURAT,4.0,1122
12952,2025-10-21,BVI,BORIVALI,12.0,1355
12952,2025-10-21,MMCT,MUMBAI CENTRAL,-1.0,1384
12952,2025-10-22,NDLS,NEW DELHI,0.0,0
12952,2025-10-22,KOTA,KOTA JN,13.0,465
12952,2025-10-22,NAD,NAGDA JN,0.0,690
12952,2025-10-22,RTM,RATLAM JN,2.0,731
12952,2025-10-22,BRC,VADODARA JN,2.0,993
12952,2025-10-22,ST,SURAT,8.0,1122
12952,2025-10-22,BVI,BORIVALI,12.0,1355
12952,2025-10-22,MMCT,MUMBAI CENTRAL,-3.0,1384
12952,2025-10-23,NDLS,NEW DELHI,1.0,0
12952,2025-10-23,KOTA,KOTA JN,24.0,465
12952,2025-10-23,NAD,NAGDA JN,8.0,690
12952,2025-10-23,RTM,RATLAM JN,10.0,731
12952,2025-10-23,BRC,VADODARA JN,1.0,993
12952,2025-10-23,ST,SURAT,0.0,1122
12952,2025-10-23,BVI,BORIVALI,12.0,1355
12952,2025-10-23,MMCT,MUMBAI CENTRAL,1.0,1384
12952,2025-10-24,NDLS,NEW DELHI,0.0,0
12952,2025-10-24,KOTA,KOTA JN,32.0,465
12952,2025-10-24,NAD,NAGDA JN,16.0,690
12952,2025-10-24,RTM,RATLAM JN,17.0,731
12952,2025-10-24,BRC,VADODARA JN,1.0,993
12952,2025-10-24,ST,SURAT,0.0,1122
12952,2025-10-24,BVI,BORIVALI,13.0,1355
12952,2025-10-24,MMCT,MUMBAI CENTRAL,-3.0,1384
12952,2025-10-25,NDLS,NEW DELHI,1.0,0
12952,2025-10-25,KOTA,KOTA JN,23.0,465
12952,2025-10-25,NAD,NAGDA JN,10.0,690
12952,2025-10-25,RTM,RATLAM JN,14.0,731
12952,2025-10-25,BRC,VADODARA JN,1.0,993
12952,2025-10-25,ST,SURAT,5.0,1122
12952,2025-10-25,BVI,BORIVALI,13.0,1355
12952,2025-10-25,MMCT,MUMBAI CENTRAL,-3.0,1384
12952,2025-10-26,NDLS,NEW DELHI,0.0,0
12952,2025-10-26,KOTA,KOTA JN,33.0,465
12952,2025-10-26,NAD,NAGDA JN,21.0,690
12952,2025-10-26,RTM,RATLAM JN,24.0,731
12952,2025-10-26,BRC,VADODARA JN,12.0,993
12952,2025-10-26,ST,SURAT,10.0,1122
12952,2025-10-26,BVI,BORIVALI,17.0,1355
12952,2025-10-26,MMCT,MUMBAI CENTRAL,1.0,1384
12952,2025-10-27,NDLS,NEW DELHI,4.0,0
12952,2025-10-27,KOTA,KOTA JN,25.0,465
12952,2025-10-27,NAD,NAGDA JN,18.0,690
12952,2025-10-27,RTM,RATLAM JN,20.0,731
12952,2025-10-27,BRC,VADODARA JN,12.0,993
12952,2025-10-27,ST,SURAT,14.0,1122
12952,2025-10-27,BVI,BORIVALI,26.0,1355
12952,2025-10-27,MMCT,MUMBAI CENTRAL,11.0,1384
12952,2025-10-28,NDLS,NEW DELHI,0.0,0
12952,2025-10-28,KOTA,KOTA JN,12.0,465
12952,2025-10-28,NAD,NAGDA JN,1.0,690
12952,2025-10-28,RTM,RATLAM JN,1.0,731
12952,2025-10-28,BRC,VADODARA JN,0.0,993
12952,2025-10-28,ST,SURAT,0.0,1122
12952,2025-10-28,BVI,BORIVALI,14.0,1355
12952,2025-10-28,MMCT,MUMBAI CENTRAL,-2.0,1384
12952,2025-10-29,NDLS,NEW DELHI,3.0,0
12952,2025-10-29,KOTA,KOTA JN,9.0,465
12952,2025-10-29,NAD,NAGDA JN,0.0,690
12952,2025-10-29,RTM,RATLAM JN,2.0,731
12952,2025-10-29,BRC,VADODARA JN,1.0,993
12952,2025-10-29,ST,SURAT,0.0,1122
12952,2025-10-29,BVI,BORIVALI,17.0,1355
12952,2025-10-29,MMCT,MUMBAI CENTRAL,-4.0,1384
12952,2025-10-30,NDLS,NEW DELHI,0.0,0
12952,2025-10-30,KOTA,KOTA JN,1.0,465
12952,2025-10-30,NAD,NAGDA JN,0.0,690
12952,2025-10-30,RTM,RATLAM JN,8.0,731
12952,2025-10-30,BRC,VADODARA JN,0.0,993
12952,2025-10-30,ST,SURAT,1.0,1122
12952,2025-10-30,BVI,BORIVALI,17.0,1355
12952,2025-10-30,MMCT,MUMBAI CENTRAL,2.0,1384
12952,2025-10-31,NDLS,NEW DELHI,2.0,0
12952,2025-10-31,KOTA,KOTA JN,21.0,465
12952,2025-10-31,NAD,NAGDA JN,13.0,690
12952,2025-10-31,RTM,RATLAM JN,18.0,731
12952,2025-10-31,BRC,VADODARA JN,16.0,993
12952,2025-10-31,ST,SURAT,12.0,1122
12952,2025-10-31,BVI,BORIVALI,19.0,1355
12952,2025-10-31,MMCT,MUMBAI CENTRAL,0.0,1384
12952,2025-11-01,NDLS,NEW DELHI,0.0,0
12952,2025-11-01,KOTA,KOTA JN,5.0,465
12952,2025-11-01,NAD,NAGDA JN,0.0,690
12952,2025-11-01,RTM,RATLAM JN,11.0,731
12952,2025-11-01,BRC,VADODARA JN,4.0,993
12952,2025-11-01,ST,SURAT,0.0,1122
12952,2025-11-01,BVI,BORIVALI,20.0,1355
12952,2025-11-01,MMCT,MUMBAI CENTRAL,-4.0,1384
12952,2025-11-02,NDLS,NEW DELHI,1.0,0
12952,2025-11-02,KOTA,KOTA JN,9.0,465
12952,2025-11-02,NAD,NAGDA JN,0.0,690
12952,2025-11-02,RTM,RATLAM JN,7.0,731
12952,2025-11-02,BRC,VADODARA JN,2.0,993
12952,2025-11-02,ST,SURAT,1.0,1122
12952,2025-11-02,BVI,BORIVALI,19.0,1355
12952,2025-11-02,MMCT,MUMBAI CENTRAL,2.0,1384
12952,2025-11-03,NDLS,NEW DELHI,0.0,0
12952,2025-11-03,KOTA,KOTA JN,10.0,465
12952,2025-11-03,NAD,NAGDA JN,1.0,690
12952,2025-11-03,RTM,RATLAM JN,12.0,731
12952,2025-11-03,BRC,VADODARA JN,4.0,993
12952,2025-11-03,ST,SURAT,7.0,1122
12952,2025-11-03,BVI,BORIVALI,22.0,1355
12952,2025-11-03,MMCT,MUMBAI CENTRAL,-4.0,1384
12952,2025-11-04,NDLS,NEW DELHI,1.0,0
12952,2025-11-04,KOTA,KOTA JN,4.0,465
12952,2025-11-04,NAD,NAGDA JN,0.0,690
12952,2025-11-04,RTM,RATLAM JN,32.0,731
12952,2025-11-04,BRC,VADODARA JN,27.0,993
12952,2025-11-04,ST,SURAT,29.0,1122
12952,2025-11-04,BVI,BORIVALI,28.0,1355
12952,2025-11-04,MMCT,MUMBAI CENTRAL,13.0,1384
12952,2025-11-05,NDLS,NEW DELHI,1.0,0
12952,2025-11-05,KOTA,KOTA JN,5.0,465
12952,2025-11-05,NAD,NAGDA JN,1.0,690
12952,2025-11-05,RTM,RATLAM JN,0.0,731
12952,2025-11-05,BRC,VADODARA JN,1.0,993
12952,2025-11-05,ST,SURAT,6.0,1122
12952,2025-11-05,BVI,BORIVALI,18.0,1355
