train_no,date,station_code,station_name,delay,DISTANCE
20807,9/5/2025,VSKP,VISAKHAPATNAM,0,0
20807,9/5/2025,VZM,VIZIANAGRAM JN,21,61
20807,9/5/2025,CHE,SRIKAKULAM ROAD,21,131
20807,9/5/2025,PSA,PALASA,1,203
20807,9/5/2025,BAM,BRAHMAPUR,18,277
20807,9/5/2025,CAP,CHATRAPUR,16,299
20807,9/5/2025,BALU,BALUGAN,15,353
20807,9/5/2025,KUR,KHURDA ROAD JN,14,424
20807,9/5/2025,BBS,BHUBANESWAR,0,443
20807,9/5/2025,NQR,NARAJ MARTHAPUR,0,468
20807,9/5/2025,DNKL,DHENKANAL,13,505
20807,9/5/2025,TLHR,TALCHER,33,558
20807,9/5/2025,ANGL,ANGUL,31,576
20807,9/5/2025,RAIR,RAIRAKHOL,33,661
20807,9/5/2025,RGDA,RAYAGADA,,
20807,9/5/2025,TIG,TITLAGARH,,
20807,9/5/2025,SBP,SAMBALPUR,44,732
20807,9/5/2025,JSGR,JHARSUGUDA ROAD,40,779
20807,9/5/2025,BRJN,BRAJRAJNAGAR,35,790
20807,9/5/2025,BPH,BELPAHAR,42,799
20807,9/5/2025,RIG,RAIGARH,55,850
20807,9/5/2025,KHS,KHARSIA,77,884
20807,9/5/2025,SKT,SAKTI,78,900
20807,9/5/2025,CPH,CHAMPA,86,930
20807,9/5/2025,AKT,AKALTARA,86,956
20807,9/5/2025,BSP,BILASPUR JN,68,983
20807,9/5/2025,PND,PENDRA ROAD,78,1086
20807,9/5/2025,APR,ANUPPUR JN,80,1136
20807,9/5/2025,BUH,BURHAR,82,1157
20807,9/5/2025,SDL,SHAHDOL,87,1177
20807,9/5/2025,UMR,UMARIA,88,1244
20807,9/5/2025,KMZ,KATNI MURWARA,92,1302
20807,9/5/2025,DMO,DAMOH,105,1411
20807,9/5/2025,SGO,SAUGOR,111,1489
20807,9/5/2025,KYE,KHURAI,101,1542
20807,9/5/2025,MAKR,BINA MALKHEDI JN,85,1560
20807,9/5/2025,LAR,LALITPUR,86,1622
20807,9/5/2025,VGLJ,V LAKSHMIBAI JHANSI,86,1712
20807,9/5/2025,DAA,DATIA,86,1737
20807,9/5/2025,GWL,GWALIOR,70,1809
20807,9/5/2025,AGC,AGRA CANTT,49,1928
20807,9/5/2025,MTJ,MATHURA JN,43,1982
20807,9/5/2025,NZM,H NIZAMUDDIN,14,2115
20807,9/5/2025,NDLS,NEW DELHI,33,2122
20807,9/5/2025,BDMJ,BHODWAL MAJRI,,
20807,9/5/2025,PNP,PANIPAT JN,28,2212
20807,9/5/2025,UMB,AMBALA CANT JN,1,2320
20807,9/5/2025,LDH,LUDHIANA JN,35,2434
20807,9/5/2025,JUC,JALANDHAR CITY,0,2491
20807,9/5/2025,BEAS,BEAS,2,2527
20807,9/5/2025,ASR,AMRITSAR JN,-2,2570
20807,9/6/2025,VSKP,VISAKHAPATNAM,10,0
20807,9/6/2025,VZM,VIZIANAGRAM JN,26,61
20807,9/6/2025,CHE,SRIKAKULAM ROAD,29,131
20807,9/6/2025,PSA,PALASA,7,203
20807,9/6/2025,BAM,BRAHMAPUR,22,277
20807,9/6/2025,CAP,CHATRAPUR,21,299
20807,9/6/2025,BALU,BALUGAN,24,353
20807,9/6/2025,KUR,KHURDA ROAD JN,39,424
20807,9/6/2025,BBS,BHUBANESWAR,22,443
20807,9/6/2025,NQR,NARAJ MARTHAPUR,8,468
20807,9/6/2025,DNKL,DHENKANAL,16,505
20807,9/6/2025,TLHR,TALCHER,16,558
20807,9/6/2025,ANGL,ANGUL,18,576
20807,9/6/2025,RAIR,RAIRAKHOL,20,661
20807,9/6/2025,RGDA,RAYAGADA,,
20807,9/6/2025,TIG,TITLAGARH,,
20807,9/6/2025,SBP,SAMBALPUR,18,732
20807,9/6/2025,JSGR,JHARSUGUDA ROAD,20,779
20807,9/6/2025,BRJN,BRAJRAJNAGAR,3,790
20807,9/6/2025,BPH,BELPAHAR,4,799
20807,9/6/2025,RIG,RAIGARH,43,850
20807,9/6/2025,KHS,KHARSIA,61,884
20807,9/6/2025,SKT,SAKTI,64,900
20807,9/6/2025,CPH,CHAMPA,66,930
20807,9/6/2025,AKT,AKALTARA,62,956
20807,9/6/2025,BSP,BILASPUR JN,58,983
20807,9/6/2025,PND,PENDRA ROAD,101,1086
20807,9/6/2025,APR,ANUPPUR JN,92,1136
20807,9/6/2025,BUH,BURHAR,100,1157
20807,9/6/2025,SDL,SHAHDOL,102,1177
20807,9/6/2025,UMR,UMARIA,108,1244
20807,9/6/2025,KMZ,KATNI MURWARA,99,1302
20807,9/6/2025,DMO,DAMOH,110,1411
20807,9/6/2025,SGO,SAUGOR,113,1489
20807,9/6/2025,KYE,KHURAI,107,1542
20807,9/6/2025,MAKR,BINA MALKHEDI JN,85,1560
20807,9/6/2025,LAR,LALITPUR,74,1622
20807,9/6/2025,VGLJ,V LAKSHMIBAI JHANSI,63,1712
20807,9/6/2025,DAA,DATIA,61,1737
20807,9/6/2025,GWL,GWALIOR,63,1809
20807,9/6/2025,AGC,AGRA CANTT,48,1928
20807,9/6/2025,MTJ,MATHURA JN,44,1982
20807,9/6/2025,NZM,H NIZAMUDDIN,15,2115
20807,9/6/2025,NDLS,NEW DELHI,10,2122
20807,9/6/2025,BDMJ,BHODWAL MAJRI,,
20807,9/6/2025,PNP,PANIPAT JN,25,2212
20807,9/6/2025,UMB,AMBALA CANT JN,4,2320
20807,9/6/2025,LDH,LUDHIANA JN,48,2434
20807,9/6/2025,JUC,JALANDHAR CITY,0,2491
20807,9/6/2025,BEAS,BEAS,2,2527
20807,9/6/2025,ASR,AMRITSAR JN,30,2570
20807,9/9/2025,VSKP,VISAKHAPATNAM,22,0
20807,9/9/2025,VZM,VIZIANAGRAM JN,18,61
20807,9/9/2025,CHE,SRIKAKULAM ROAD,18,131
20807,9/9/2025,PSA,PALASA,0,203
20807,9/9/2025,BAM,BRAHMAPUR,10,277
20807,9/9/2025,CAP,CHATRAPUR,7,299
20807,9/9/2025,BALU,BALUGAN,11,353
20807,9/9/2025,KUR,KHURDA ROAD JN,5,424
20807,9/9/2025,BBS,BHUBANESWAR,0,443
20807,9/9/2025,NQR,NARAJ MARTHAPUR,0,468
20807,9/9/2025,DNKL,DHENKANAL,22,505
20807,9/9/2025,TLHR,TALCHER,33,558
20807,9/9/2025,ANGL,ANGUL,28,576
20807,9/9/2025,RAIR,RAIRAKHOL,29,661
20807,9/9/2025,RGDA,RAYAGADA,,
20807,9/9/2025,TIG,TITLAGARH,,
20807,9/9/2025,SBP,SAMBALPUR,7,732
20807,9/9/2025,JSGR,JHARSUGUDA ROAD,15,779
20807,9/9/2025,BRJN,BRAJRAJNAGAR,1,790
20807,9/9/2025,BPH,BELPAHAR,4,799
20807,9/9/2025,RIG,RAIGARH,41,850
20807,9/9/2025,KHS,KHARSIA,55,884
20807,9/9/2025,SKT,SAKTI,69,900
20807,9/9/2025,CPH,CHAMPA,71,930
20807,9/9/2025,AKT,AKALTARA,72,956
20807,9/9/2025,BSP,BILASPUR JN,98,983
20807,9/9/2025,PND,PENDRA ROAD,275,1086
20807,9/9/2025,APR,ANUPPUR JN,259,1136
20807,9/9/2025,BUH,BURHAR,263,1157
20807,9/9/2025,SDL,SHAHDOL,257,1177
20807,9/9/2025,UMR,UMARIA,254,1244
20807,9/9/2025,KMZ,KATNI MURWARA,261,1302
20807,9/9/2025,DMO,DAMOH,293,1411
20807,9/9/2025,SGO,SAUGOR,298,1489
20807,9/9/2025,KYE,KHURAI,286,1542
20807,9/9/2025,MAKR,BINA MALKHEDI JN,266,1560
20807,9/9/2025,LAR,LALITPUR,246,1622
20807,9/9/2025,VGLJ,V LAKSHMIBAI JHANSI,250,1712
20807,9/9/2025,DAA,DATIA,256,1737
20807,9/9/2025,GWL,GWALIOR,269,1809
20807,9/9/2025,AGC,AGRA CANTT,249,1928
20807,9/9/2025,MTJ,MATHURA JN,250,1982
20807,9/9/2025,NZM,H NIZAMUDDIN,291,2115
20807,9/9/2025,NDLS,NEW DELHI,288,2122
20807,9/9/2025,BDMJ,BHODWAL MAJRI,,
20807,9/9/2025,PNP,PANIPAT JN,291,2212
20807,9/9/2025,UMB,AMBALA CANT JN,239,2320
20807,9/9/2025,LDH,LUDHIANA JN,237,2434
20807,9/9/2025,JUC,JALANDHAR CITY,181,2491
20807,9/9/2025,BEAS,BEAS,180,2527
20807,9/9/2025,ASR,AMRITSAR JN,161,2570
20807,9/12/2025,VSKP,VISAKHAPATNAM,2,0
20807,9/12/2025,VZM,VIZIANAGRAM JN,27,61
20807,9/12/2025,CHE,SRIKAKULAM ROAD,24,131
20807,9/12/2025,PSA,PALASA,7,203
20807,9/12/2025,BAM,BRAHMAPUR,15,277
20807,9/12/2025,CAP,CHATRAPUR,15,299
20807,9/12/2025,BALU,BALUGAN,18,353
20807,9/12/2025,KUR,KHURDA ROAD JN,9,424
20807,9/12/2025,BBS,BHUBANESWAR,1,443
20807,9/12/2025,NQR,NARAJ MARTHAPUR,0,468
20807,9/12/2025,DNKL,DHENKANAL,20,505
20807,9/12/2025,TLHR,TALCHER,1,558
20807,9/12/2025,ANGL,ANGUL,12,576
20807,9/12/2025,RAIR,RAIRAKHOL,11,661
20807,9/12/2025,RGDA,RAYAGADA,,
20807,9/12/2025,TIG,TITLAGARH,,
20807,9/12/2025,SBP,SAMBALPUR,3,732
20807,9/12/2025,JSGR,JHARSUGUDA ROAD,0,779
20807,9/12/2025,BRJN,BRAJRAJNAGAR,0,790
20807,9/12/2025,BPH,BELPAHAR,15,799
20807,9/12/2025,RIG,RAIGARH,61,850
20807,9/12/2025,KHS,KHARSIA,65,884
20807,9/12/2025,SKT,SAKTI,68,900
20807,9/12/2025,CPH,CHAMPA,69,930
20807,9/12/2025,AKT,AKALTARA,65,956
20807,9/12/2025,BSP,BILASPUR JN,55,983
20807,9/12/2025,PND,PENDRA ROAD,98,1086
20807,9/12/2025,APR,ANUPPUR JN,104,1136
20807,9/12/2025,BUH,BURHAR,104,1157
20807,9/12/2025,SDL,SHAHDOL,104,1177
20807,9/12/2025,UMR,UMARIA,109,1244
20807,9/12/2025,KMZ,KATNI MURWARA,143,1302
20807,9/12/2025,DMO,DAMOH,142,1411
20807,9/12/2025,SGO,SAUGOR,153,1489
20807,9/12/2025,KYE,KHURAI,145,1542
20807,9/12/2025,MAKR,BINA MALKHEDI JN,122,1560
20807,9/12/2025,LAR,LALITPUR,99,1622
20807,9/12/2025,VGLJ,V LAKSHMIBAI JHANSI,88,1712
20807,9/12/2025,DAA,DATIA,85,1737
20807,9/12/2025,GWL,GWALIOR,72,1809
20807,9/12/2025,AGC,AGRA CANTT,51,1928
20807,9/12/2025,MTJ,MATHURA JN,63,1982
20807,9/12/2025,NZM,H NIZAMUDDIN,41,2115
20807,9/12/2025,NDLS,NEW DELHI,44,2122
20807,9/12/2025,BDMJ,BHODWAL MAJRI,,
20807,9/12/2025,PNP,PANIPAT JN,44,2212
20807,9/12/2025,UMB,AMBALA CANT JN,17,2320
20807,9/12/2025,LDH,LUDHIANA JN,41,2434
20807,9/12/2025,JUC,JALANDHAR CITY,39,2491
20807,9/12/2025,BEAS,BEAS,42,2527
20807,9/12/2025,ASR,AMRITSAR JN,-2,2570
20807,9/13/2025,VSKP,VISAKHAPATNAM,6,0
20807,9/13/2025,VZM,VIZIANAGRAM JN,16,61
20807,9/13/2025,CHE,SRIKAKULAM ROAD,25,131
20807,9/13/2025,PSA,PALASA,10,203
20807,9/13/2025,BAM,BRAHMAPUR,27,277
20807,9/13/2025,CAP,CHATRAPUR,30,299
20807,9/13/2025,BALU,BALUGAN,36,353
20807,9/13/2025,KUR,KHURDA ROAD JN,48,424
20807,9/13/2025,BBS,BHUBANESWAR,32,443
20807,9/13/2025,NQR,NARAJ MARTHAPUR,24,468
20807,9/13/2025,DNKL,DHENKANAL,36,505
20807,9/13/2025,TLHR,TALCHER,44,558
20807,9/13/2025,ANGL,ANGUL,44,576
20807,9/13/2025,RAIR,RAIRAKHOL,46,661
20807,9/13/2025,RGDA,RAYAGADA,,
20807,9/13/2025,TIG,TITLAGARH,,
20807,9/13/2025,SBP,SAMBALPUR,43,732
20807,9/13/2025,JSGR,JHARSUGUDA ROAD,37,779
20807,9/13/2025,BRJN,BRAJRAJNAGAR,25,790
20807,9/13/2025,BPH,BELPAHAR,38,799
20807,9/13/2025,RIG,RAIGARH,63,850
20807,9/13/2025,KHS,KHARSIA,97,884
20807,9/13/2025,SKT,SAKTI,104,900
20807,9/13/2025,CPH,CHAMPA,118,930
20807,9/13/2025,AKT,AKALTARA,123,956
20807,9/13/2025,BSP,BILASPUR JN,99,983
20807,9/13/2025,PND,PENDRA ROAD,150,1086
20807,9/13/2025,APR,ANUPPUR JN,136,1136
20807,9/13/2025,BUH,BURHAR,138,1157
20807,9/13/2025,SDL,SHAHDOL,131,1177
20807,9/13/2025,UMR,UMARIA,131,1244
20807,9/13/2025,KMZ,KATNI MURWARA,108,1302
20807,9/13/2025,DMO,DAMOH,115,1411
20807,9/13/2025,SGO,SAUGOR,143,1489
20807,9/13/2025,KYE,KHURAI,133,1542
20807,9/13/2025,MAKR,BINA MALKHEDI JN,113,1560
20807,9/13/2025,LAR,LALITPUR,122,1622
20807,9/13/2025,VGLJ,V LAKSHMIBAI JHANSI,124,1712
20807,9/13/2025,DAA,DATIA,126,1737
20807,9/13/2025,GWL,GWALIOR,115,1809
20807,9/13/2025,AGC,AGRA CANTT,89,1928
20807,9/13/2025,MTJ,MATHURA JN,90,1982
20807,9/13/2025,NZM,H NIZAMUDDIN,72,2115
20807,9/13/2025,NDLS,NEW DELHI,72,2122
20807,9/13/2025,BDMJ,BHODWAL MAJRI,,
20807,9/13/2025,PNP,PANIPAT JN,70,2212
20807,9/13/2025,UMB,AMBALA CANT JN,14,2320
20807,9/13/2025,LDH,LUDHIANA JN,23,2434
20807,9/13/2025,JUC,JALANDHAR CITY,0,2491
20807,9/13/2025,BEAS,BEAS,1,2527
20807,9/13/2025,ASR,AMRITSAR JN,0,2570
20807,9/16/2025,VSKP,VISAKHAPATNAM,0,0
20807,9/16/2025,VZM,VIZIANAGRAM JN,14,61
20807,9/16/2025,CHE,SRIKAKULAM ROAD,23,131
20807,9/16/2025,PSA,PALASA,11,203
20807,9/16/2025,BAM,BRAHMAPUR,28,277
20807,9/16/2025,CAP,CHATRAPUR,34,299
20807,9/16/2025,BALU,BALUGAN,38,353
20807,9/16/2025,KUR,KHURDA ROAD JN,51,424
20807,9/16/2025,BBS,BHUBANESWAR,35,443
20807,9/16/2025,NQR,NARAJ MARTHAPUR,29,468
20807,9/16/2025,DNKL,DHENKANAL,40,505
20807,9/16/2025,TLHR,TALCHER,57,558
20807,9/16/2025,ANGL,ANGUL,68,576
20807,9/16/2025,RAIR,RAIRAKHOL,80,661
20807,9/16/2025,RGDA,RAYAGADA,,
20807,9/16/2025,TIG,TITLAGARH,,
20807,9/16/2025,SBP,SAMBALPUR,79,732
20807,9/16/2025,JSGR,JHARSUGUDA ROAD,80,779
20807,9/16/2025,BRJN,BRAJRAJNAGAR,66,790
20807,9/16/2025,BPH,BELPAHAR,92,799
20807,9/16/2025,RIG,RAIGARH,133,850
20807,9/16/2025,KHS,KHARSIA,150,884
20807,9/16/2025,SKT,SAKTI,164,900
20807,9/16/2025,CPH,CHAMPA,179,930
20807,9/16/2025,AKT,AKALTARA,178,956
20807,9/16/2025,BSP,BILASPUR JN,156,983
20807,9/16/2025,PND,PENDRA ROAD,171,1086
20807,9/16/2025,APR,ANUPPUR JN,157,1136
20807,9/16/2025,BUH,BURHAR,159,1157
20807,9/16/2025,SDL,SHAHDOL,147,1177
20807,9/16/2025,UMR,UMARIA,151,1244
20807,9/16/2025,KMZ,KATNI MURWARA,182,1302
20807,9/16/2025,DMO,DAMOH,188,1411
20807,9/16/2025,SGO,SAUGOR,209,1489
20807,9/16/2025,KYE,KHURAI,212,1542
20807,9/16/2025,MAKR,BINA MALKHEDI JN,195,1560
20807,9/16/2025,LAR,LALITPUR,181,1622
20807,9/16/2025,VGLJ,V LAKSHMIBAI JHANSI,181,1712
20807,9/16/2025,DAA,DATIA,186,1737
20807,9/16/2025,GWL,GWALIOR,203,1809
20807,9/16/2025,AGC,AGRA CANTT,212,1928
20807,9/16/2025,MTJ,MATHURA JN,202,1982
20807,9/16/2025,NZM,H NIZAMUDDIN,195,2115
20807,9/16/2025,NDLS,NEW DELHI,211,2122
20807,9/16/2025,BDMJ,BHODWAL MAJRI,,
20807,9/16/2025,PNP,PANIPAT JN,215,2212
20807,9/16/2025,UMB,AMBALA CANT JN,170,2320
20807,9/16/2025,LDH,LUDHIANA JN,162,2434
20807,9/16/2025,JUC,JALANDHAR CITY,144,2491
20807,9/16/2025,BEAS,BEAS,145,2527
20807,9/16/2025,ASR,AMRITSAR JN,122,2570
20807,9/19/2025,VSKP,VISAKHAPATNAM,0,0
20807,9/19/2025,VZM,VIZIANAGRAM JN,42,61
20807,9/19/2025,CHE,SRIKAKULAM ROAD,48,131
20807,9/19/2025,PSA,PALASA,32,203
20807,9/19/2025,BAM,BRAHMAPUR,68,277
20807,9/19/2025,CAP,CHATRAPUR,73,299
20807,9/19/2025,BALU,BALUGAN,78,353
20807,9/19/2025,KUR,KHURDA ROAD JN,85,424
20807,9/19/2025,BBS,BHUBANESWAR,68,443
20807,9/19/2025,NQR,NARAJ MARTHAPUR,64,468
20807,9/19/2025,DNKL,DHENKANAL,76,505
20807,9/19/2025,TLHR,TALCHER,107,558
20807,9/19/2025,ANGL,ANGUL,116,576
20807,9/19/2025,RAIR,RAIRAKHOL,118,661
20807,9/19/2025,RGDA,RAYAGADA,,
20807,9/19/2025,TIG,TITLAGARH,,
20807,9/19/2025,SBP,SAMBALPUR,115,732
20807,9/19/2025,JSGR,JHARSUGUDA ROAD,114,779
20807,9/19/2025,BRJN,BRAJRAJNAGAR,107,790
20807,9/19/2025,BPH,BELPAHAR,115,799
20807,9/19/2025,RIG,RAIGARH,161,850
20807,9/19/2025,KHS,KHARSIA,179,884
20807,9/19/2025,SKT,SAKTI,190,900
20807,9/19/2025,CPH,CHAMPA,196,930
20807,9/19/2025,AKT,AKALTARA,207,956
20807,9/19/2025,BSP,BILASPUR JN,200,983
20807,9/19/2025,PND,PENDRA ROAD,231,1086
20807,9/19/2025,APR,ANUPPUR JN,213,1136
20807,9/19/2025,BUH,BURHAR,216,1157
20807,9/19/2025,SDL,SHAHDOL,204,1177
20807,9/19/2025,UMR,UMARIA,219,1244
20807,9/19/2025,KMZ,KATNI MURWARA,176,1302
20807,9/19/2025,DMO,DAMOH,182,1411
20807,9/19/2025,SGO,SAUGOR,193,1489
20807,9/19/2025,KYE,KHURAI,186,1542
20807,9/19/2025,MAKR,BINA MALKHEDI JN,169,1560
20807,9/19/2025,LAR,LALITPUR,158,1622
20807,9/19/2025,VGLJ,V LAKSHMIBAI JHANSI,148,1712
20807,9/19/2025,DAA,DATIA,146,1737
20807,9/19/2025,GWL,GWALIOR,144,1809
20807,9/19/2025,AGC,AGRA CANTT,150,1928
20807,9/19/2025,MTJ,MATHURA JN,147,1982
20807,9/19/2025,NZM,H NIZAMUDDIN,167,2115
20807,9/19/2025,NDLS,NEW DELHI,166,2122
20807,9/19/2025,BDMJ,BHODWAL MAJRI,,
20807,9/19/2025,PNP,PANIPAT JN,159,2212
20807,9/19/2025,UMB,AMBALA CANT JN,107,2320
20807,9/19/2025,LDH,LUDHIANA JN,100,2434
20807,9/19/2025,JUC,JALANDHAR CITY,47,2491
20807,9/19/2025,BEAS,BEAS,49,2527
20807,9/19/2025,ASR,AMRITSAR JN,64,2570
20807,9/20/2025,VSKP,VISAKHAPATNAM,1,0
20807,9/20/2025,VZM,VIZIANAGRAM JN,15,61
20807,9/20/2025,CHE,SRIKAKULAM ROAD,15,131
20807,9/20/2025,PSA,PALASA,6,203
20807,9/20/2025,BAM,BRAHMAPUR,17,277
20807,9/20/2025,CAP,CHATRAPUR,24,299
20807,9/20/2025,BALU,BALUGAN,30,353
20807,9/20/2025,KUR,KHURDA ROAD JN,39,424
20807,9/20/2025,BBS,BHUBANESWAR,40,443
20807,9/20/2025,NQR,NARAJ MARTHAPUR,25,468
20807,9/20/2025,DNKL,DHENKANAL,29,505
20807,9/20/2025,TLHR,TALCHER,48,558
20807,9/20/2025,ANGL,ANGUL,56,576
20807,9/20/2025,RAIR,RAIRAKHOL,57,661
20807,9/20/2025,RGDA,RAYAGADA,,
20807,9/20/2025,TIG,TITLAGARH,,
20807,9/20/2025,SBP,SAMBALPUR,75,732
20807,9/20/2025,JSGR,JHARSUGUDA ROAD,102,779
20807,9/20/2025,BRJN,BRAJRAJNAGAR,87,790
20807,9/20/2025,BPH,BELPAHAR,140,799
20807,9/20/2025,RIG,RAIGARH,193,850
20807,9/20/2025,KHS,KHARSIA,273,884
20807,9/20/2025,SKT,SAKTI,293,900
20807,9/20/2025,CPH,CHAMPA,300,930
20807,9/20/2025,AKT,AKALTARA,298,956
20807,9/20/2025,BSP,BILASPUR JN,280,983
20807,9/20/2025,PND,PENDRA ROAD,351,1086
20807,9/20/2025,APR,ANUPPUR JN,336,1136
20807,9/20/2025,BUH,BURHAR,342,1157
20807,9/20/2025,SDL,SHAHDOL,344,1177
20807,9/20/2025,UMR,UMARIA,340,1244
20807,9/20/2025,KMZ,KATNI MURWARA,385,1302
20807,9/20/2025,DMO,DAMOH,421,1411
20807,9/20/2025,SGO,SAUGOR,543,1489
20807,9/20/2025,KYE,KHURAI,545,1542
20807,9/20/2025,MAKR,BINA MALKHEDI JN,525,1560
20807,9/20/2025,LAR,LALITPUR,500,1622
20807,9/20/2025,VGLJ,V LAKSHMIBAI JHANSI,502,1712
20807,9/20/2025,DAA,DATIA,502,1737
20807,9/20/2025,GWL,GWALIOR,486,1809
20807,9/20/2025,AGC,AGRA CANTT,458,1928
20807,9/20/2025,MTJ,MATHURA JN,463,1982
20807,9/20/2025,NZM,H NIZAMUDDIN,453,2115
20807,9/20/2025,NDLS,NEW DELHI,456,2122
20807,9/20/2025,BDMJ,BHODWAL MAJRI,,
20807,9/20/2025,PNP,PANIPAT JN,456,2212
20807,9/20/2025,UMB,AMBALA CANT JN,550,2320
20807,9/20/2025,LDH,LUDHIANA JN,553,2434
20807,9/20/2025,JUC,JALANDHAR CITY,496,2491
20807,9/20/2025,BEAS,BEAS,504,2527
20807,9/20/2025,ASR,AMRITSAR JN,505,2570
20807,9/23/2025,VSKP,VISAKHAPATNAM,2,0
20807,9/23/2025,VZM,VIZIANAGRAM JN,13,61
20807,9/23/2025,CHE,SRIKAKULAM ROAD,31,131
20807,9/23/2025,PSA,PALASA,14,203
20807,9/23/2025,BAM,BRAHMAPUR,23,277
20807,9/23/2025,CAP,CHATRAPUR,29,299
20807,9/23/2025,BALU,BALUGAN,38,353
20807,9/23/2025,KUR,KHURDA ROAD JN,54,424
20807,9/23/2025,BBS,BHUBANESWAR,43,443
20807,9/23/2025,NQR,NARAJ MARTHAPUR,27,468
20807,9/23/2025,DNKL,DHENKANAL,65,505
20807,9/23/2025,TLHR,TALCHER,87,558
20807,9/23/2025,ANGL,ANGUL,84,576
20807,9/23/2025,RAIR,RAIRAKHOL,93,661
20807,9/23/2025,RGDA,RAYAGADA,,
20807,9/23/2025,TIG,TITLAGARH,,
20807,9/23/2025,SBP,SAMBALPUR,99,732
20807,9/23/2025,JSGR,JHARSUGUDA ROAD,162,779
20807,9/23/2025,BRJN,BRAJRAJNAGAR,155,790
20807,9/23/2025,BPH,BELPAHAR,168,799
20807,9/23/2025,RIG,RAIGARH,222,850
20807,9/23/2025,KHS,KHARSIA,244,884
20807,9/23/2025,SKT,SAKTI,250,900
20807,9/23/2025,CPH,CHAMPA,263,930
20807,9/23/2025,AKT,AKALTARA,263,956
20807,9/23/2025,BSP,BILASPUR JN,237,983
20807,9/23/2025,PND,PENDRA ROAD,330,1086
20807,9/23/2025,APR,ANUPPUR JN,317,1136
20807,9/23/2025,BUH,BURHAR,321,1157
20807,9/23/2025,SDL,SHAHDOL,310,1177
20807,9/23/2025,UMR,UMARIA,319,1244
20807,9/23/2025,KMZ,KATNI MURWARA,341,1302
20807,9/23/2025,DMO,DAMOH,354,1411
20807,9/23/2025,SGO,SAUGOR,369,1489
20807,9/23/2025,KYE,KHURAI,363,1542
20807,9/23/2025,MAKR,BINA MALKHEDI JN,343,1560
20807,9/23/2025,LAR,LALITPUR,330,1622
20807,9/23/2025,VGLJ,V LAKSHMIBAI JHANSI,345,1712
20807,9/23/2025,DAA,DATIA,342,1737
20807,9/23/2025,GWL,GWALIOR,345,1809
20807,9/23/2025,AGC,AGRA CANTT,321,1928
20807,9/23/2025,MTJ,MATHURA JN,324,1982
20807,9/23/2025,NZM,H NIZAMUDDIN,309,2115
20807,9/23/2025,NDLS,NEW DELHI,308,2122
20807,9/23/2025,BDMJ,BHODWAL MAJRI,,
20807,9/23/2025,PNP,PANIPAT JN,311,2212
20807,9/23/2025,UMB,AMBALA CANT JN,260,2320
20807,9/23/2025,LDH,LUDHIANA JN,254,2434
20807,9/23/2025,JUC,JALANDHAR CITY,194,2491
20807,9/23/2025,BEAS,BEAS,190,2527
20807,9/23/2025,ASR,AMRITSAR JN,171,2570
20807,9/26/2025,VSKP,VISAKHAPATNAM,14,0
20807,9/26/2025,VZM,VIZIANAGRAM JN,25,61
20807,9/26/2025,CHE,SRIKAKULAM ROAD,29,131
20807,9/26/2025,PSA,PALASA,9,203
20807,9/26/2025,BAM,BRAHMAPUR,54,277
20807,9/26/2025,CAP,CHATRAPUR,59,299
20807,9/26/2025,BALU,BALUGAN,61,353
20807,9/26/2025,KUR,KHURDA ROAD JN,65,424
20807,9/26/2025,BBS,BHUBANESWAR,52,443
20807,9/26/2025,NQR,NARAJ MARTHAPUR,39,468
20807,9/26/2025,DNKL,DHENKANAL,56,505
20807,9/26/2025,TLHR,TALCHER,60,558
20807,9/26/2025,ANGL,ANGUL,56,576
20807,9/26/2025,RAIR,RAIRAKHOL,75,661
20807,9/26/2025,RGDA,RAYAGADA,,
20807,9/26/2025,TIG,TITLAGARH,,
20807,9/26/2025,SBP,SAMBALPUR,51,732
20807,9/26/2025,JSGR,JHARSUGUDA ROAD,27,779
20807,9/26/2025,BRJN,BRAJRAJNAGAR,124,790
20807,9/26/2025,BPH,BELPAHAR,124,799
20807,9/26/2025,RIG,RAIGARH,154,850
20807,9/26/2025,KHS,KHARSIA,221,884
20807,9/26/2025,SKT,SAKTI,226,900
20807,9/26/2025,CPH,CHAMPA,228,930
20807,9/26/2025,AKT,AKALTARA,227,956
20807,9/26/2025,BSP,BILASPUR JN,219,983
20807,9/26/2025,PND,PENDRA ROAD,237,1086
20807,9/26/2025,APR,ANUPPUR JN,220,1136
20807,9/26/2025,BUH,BURHAR,223,1157
20807,9/26/2025,SDL,SHAHDOL,212,1177
20807,9/26/2025,UMR,UMARIA,206,1244
20807,9/26/2025,KMZ,KATNI MURWARA,207,1302
20807,9/26/2025,DMO,DAMOH,212,1411
20807,9/26/2025,SGO,SAUGOR,239,1489
20807,9/26/2025,KYE,KHURAI,231,1542
20807,9/26/2025,MAKR,BINA MALKHEDI JN,211,1560
20807,9/26/2025,LAR,LALITPUR,192,1622
20807,9/26/2025,VGLJ,V LAKSHMIBAI JHANSI,199,1712
20807,9/26/2025,DAA,DATIA,204,1737
20807,9/26/2025,GWL,GWALIOR,209,1809
20807,9/26/2025,AGC,AGRA CANTT,206,1928
20807,9/26/2025,MTJ,MATHURA JN,196,1982
20807,9/26/2025,NZM,H NIZAMUDDIN,249,2115
20807,9/26/2025,NDLS,NEW DELHI,278,2122
20807,9/26/2025,BDMJ,BHODWAL MAJRI,,
