train_no,date,station_code,station_name,delay,distance
12802,2025-09-06,ANVT,ANAND VIHAR TRM,5.0,0
12802,2025-09-06,GOY,GOVINDPURI,25.0,424
12802,2025-09-06,FTP,FATEHPUR,61.0,504
12802,2025-09-06,PRYJ,PRAYAGRAJ JN,13.0,621
12802,2025-09-06,BDL,VINDHYACHAL,,702
12802,2025-09-06,MZP,MIRZAPUR,13.0,710
12802,2025-09-06,CAR,CHUNAR,22.0,741
12802,2025-09-06,DDU,PT DEEN DAYAL UPADHYAY JN,9.0,773
12802,2025-09-06,BBU,BHABUA ROAD,14.0,826
12802,2025-09-06,SSM,SASARAM,13.0,873
12802,2025-09-06,DOS,DEHRI ON SONE,15.0,891
12802,2025-09-06,AUBR,ANUGRAHA N ROAD,15.0,908
12802,2025-09-06,GAYA,GAYA JN,4.0,976
12802,2025-09-06,PRP,PAHARPUR,4.0,1008
12802,2025-09-06,KQR,KODERMA,15.0,1052
12802,2025-09-06,HZD,HAZARIBAGH RD,28.0,1101
12802,2025-09-06,PNME,PARASNATH,25.0,1128
12802,2025-09-06,GMO,NSC BOSE J GOMO,14.0,1146
12802,2025-09-06,CRP,CHANDRAPURA,4.0,1163
12802,2025-09-06,BKSC,BOKARO STL CITY,13.0,1178
12802,2025-09-06,PRR,PURULIA JN,3.0,1239
12802,2025-09-06,BBM,BARABHUM,13.0,1270
12802,2025-09-06,CNI,CHANDIL JN,3.0,1293
12802,2025-09-06,TATA,TATANAGAR JN,0.0,1329
12802,2025-09-06,GTS,GHATSILA,56.0,1365
12802,2025-09-06,HIJ,HIJILLI,67.0,1463
12802,2025-09-06,BLS,BALASORE,36.0,1575
12802,2025-09-06,BHC,BHADRAKH,38.0,1637
12802,2025-09-06,JJKR,JAJPUR K ROAD,52.0,1681
12802,2025-09-06,CTC,CUTTACK,59.0,1753
12802,2025-09-06,BBS,BHUBANESWAR,49.0,1781
12802,2025-09-06,KUR,KHURDA ROAD JN,45.0,1800
12802,2025-09-06,PURI,PURI,-3.0,1843
12802,2025-09-07,ANVT,ANAND VIHAR TRM,0.0,0
12802,2025-09-07,GOY,GOVINDPURI,20.0,424
12802,2025-09-07,FTP,FATEHPUR,47.0,504
12802,2025-09-07,PRYJ,PRAYAGRAJ JN,0.0,621
12802,2025-09-07,BDL,VINDHYACHAL,,702
12802,2025-09-07,MZP,MIRZAPUR,5.0,710
12802,2025-09-07,CAR,CHUNAR,8.0,741
12802,2025-09-07,DDU,PT DEEN DAYAL UPADHYAY JN,0.0,773
12802,2025-09-07,BBU,BHABUA ROAD,4.0,826
12802,2025-09-07,SSM,SASARAM,2.0,873
12802,2025-09-07,DOS,DEHRI ON SONE,10.0,891
12802,2025-09-07,AUBR,ANUGRAHA N ROAD,8.0,908
12802,2025-09-07,GAYA,GAYA JN,0.0,976
12802,2025-09-07,PRP,PAHARPUR,0.0,1008
12802,2025-09-07,KQR,KODERMA,7.0,1052
12802,2025-09-07,HZD,HAZARIBAGH RD,19.0,1101
12802,2025-09-07,PNME,PARASNATH,21.0,1128
12802,2025-09-07,GMO,NSC BOSE J GOMO,1.0,1146
12802,2025-09-07,CRP,CHANDRAPURA,0.0,1163
12802,2025-09-07,BKSC,BOKARO STL CITY,0.0,1178
12802,2025-09-07,PRR,PURULIA JN,0.0,1239
12802,2025-09-07,BBM,BARABHUM,7.0,1270
12802,2025-09-07,CNI,CHANDIL JN,2.0,1293
12802,2025-09-07,TATA,TATANAGAR JN,22.0,1329
12802,2025-09-07,GTS,GHATSILA,39.0,1365
12802,2025-09-07,HIJ,HIJILLI,33.0,1463
12802,2025-09-07,BLS,BALASORE,21.0,1575
12802,2025-09-07,BHC,BHADRAKH,29.0,1637
12802,2025-09-07,JJKR,JAJPUR K ROAD,56.0,1681
12802,2025-09-07,CTC,CUTTACK,80.0,1753
12802,2025-09-07,BBS,BHUBANESWAR,68.0,1781
12802,2025-09-07,KUR,KHURDA ROAD JN,68.0,1800
12802,2025-09-07,PURI,PURI,21.0,1843
12802,2025-09-08,ANVT,ANAND VIHAR TRM,0.0,0
12802,2025-09-08,GOY,GOVINDPURI,10.0,424
12802,2025-09-08,FTP,FATEHPUR,43.0,504
12802,2025-09-08,PRYJ,PRAYAGRAJ JN,5.0,621
12802,2025-09-08,BDL,VINDHYACHAL,,702
12802,2025-09-08,MZP,MIRZAPUR,4.0,710
12802,2025-09-08,CAR,CHUNAR,4.0,741
12802,2025-09-08,DDU,PT DEEN DAYAL UPADHYAY JN,0.0,773
12802,2025-09-08,BBU,BHABUA ROAD,7.0,826
12802,2025-09-08,SSM,SASARAM,7.0,873
12802,2025-09-08,DOS,DEHRI ON SONE,9.0,891
12802,2025-09-08,AUBR,ANUGRAHA N ROAD,11.0,908
12802,2025-09-08,GAYA,GAYA JN,11.0,976
12802,2025-09-08,PRP,PAHARPUR,1.0,1008
12802,2025-09-08,KQR,KODERMA,49.0,1052
12802,2025-09-08,HZD,HAZARIBAGH RD,107.0,1101
12802,2025-09-08,PNME,PARASNATH,107.0,1128
12802,2025-09-08,GMO,NSC BOSE J GOMO,93.0,1146
12802,2025-09-08,CRP,CHANDRAPURA,93.0,1163
12802,2025-09-08,BKSC,BOKARO STL CITY,77.0,1178
12802,2025-09-08,PRR,PURULIA JN,62.0,1239
12802,2025-09-08,BBM,BARABHUM,67.0,1270
12802,2025-09-08,CNI,CHANDIL JN,53.0,1293
12802,2025-09-08,TATA,TATANAGAR JN,41.0,1329
12802,2025-09-08,GTS,GHATSILA,56.0,1365
12802,2025-09-08,HIJ,HIJILLI,48.0,1463
12802,2025-09-08,BLS,BALASORE,39.0,1575
12802,2025-09-08,BHC,BHADRAKH,36.0,1637
12802,2025-09-08,JJKR,JAJPUR K ROAD,45.0,1681
12802,2025-09-08,CTC,CUTTACK,57.0,1753
12802,2025-09-08,BBS,BHUBANESWAR,49.0,1781
12802,2025-09-08,KUR,KHURDA ROAD JN,51.0,1800
12802,2025-09-08,PURI,PURI,4.0,1843
12802,2025-09-09,ANVT,ANAND VIHAR TRM,1.0,0
12802,2025-09-09,GOY,GOVINDPURI,21.0,424
12802,2025-09-09,FTP,FATEHPUR,41.0,504
12802,2025-09-09,PRYJ,PRAYAGRAJ JN,2.0,621
12802,2025-09-09,BDL,VINDHYACHAL,,702
12802,2025-09-09,MZP,MIRZAPUR,5.0,710
12802,2025-09-09,CAR,CHUNAR,11.0,741
12802,2025-09-09,DDU,PT DEEN DAYAL UPADHYAY JN,0.0,773
12802,2025-09-09,BBU,BHABUA ROAD,5.0,826
12802,2025-09-09,SSM,SASARAM,3.0,873
12802,2025-09-09,DOS,DEHRI ON SONE,9.0,891
12802,2025-09-09,AUBR,ANUGRAHA N ROAD,9.0,908
12802,2025-09-09,GAYA,GAYA JN,3.0,976
12802,2025-09-09,PRP,PAHARPUR,0.0,1008
12802,2025-09-09,KQR,KODERMA,7.0,1052
12802,2025-09-09,HZD,HAZARIBAGH RD,16.0,1101
12802,2025-09-09,PNME,PARASNATH,16.0,1128
12802,2025-09-09,GMO,NSC BOSE J GOMO,10.0,1146
12802,2025-09-09,CRP,CHANDRAPURA,27.0,1163
12802,2025-09-09,BKSC,BOKARO STL CITY,15.0,1178
12802,2025-09-09,PRR,PURULIA JN,2.0,1239
12802,2025-09-09,BBM,BARABHUM,18.0,1270
12802,2025-09-09,CNI,CHANDIL JN,11.0,1293
12802,2025-09-09,TATA,TATANAGAR JN,25.0,1329
12802,2025-09-09,GTS,GHATSILA,33.0,1365
12802,2025-09-09,HIJ,HIJILLI,21.0,1463
12802,2025-09-09,BLS,BALASORE,13.0,1575
12802,2025-09-09,BHC,BHADRAKH,6.0,1637
12802,2025-09-09,JJKR,JAJPUR K ROAD,14.0,1681
12802,2025-09-09,CTC,CUTTACK,35.0,1753
12802,2025-09-09,BBS,BHUBANESWAR,33.0,1781
12802,2025-09-09,KUR,KHURDA ROAD JN,39.0,1800
12802,2025-09-09,PURI,PURI,14.0,1843
12802,2025-09-10,ANVT,ANAND VIHAR TRM,0.0,0
12802,2025-09-10,GOY,GOVINDPURI,22.0,424
12802,2025-09-10,FTP,FATEHPUR,33.0,504
12802,2025-09-10,PRYJ,PRAYAGRAJ JN,12.0,621
12802,2025-09-10,BDL,VINDHYACHAL,,702
12802,2025-09-10,MZP,MIRZAPUR,4.0,710
12802,2025-09-10,CAR,CHUNAR,5.0,741
12802,2025-09-10,DDU,PT DEEN DAYAL UPADHYAY JN,0.0,773
12802,2025-09-10,BBU,BHABUA ROAD,6.0,826
12802,2025-09-10,SSM,SASARAM,5.0,873
12802,2025-09-10,DOS,DEHRI ON SONE,8.0,891
12802,2025-09-10,AUBR,ANUGRAHA N ROAD,10.0,908
12802,2025-09-10,GAYA,GAYA JN,2.0,976
12802,2025-09-10,PRP,PAHARPUR,15.0,1008
12802,2025-09-10,KQR,KODERMA,67.0,1052
12802,2025-09-10,HZD,HAZARIBAGH RD,80.0,1101
12802,2025-09-10,PNME,PARASNATH,82.0,1128
12802,2025-09-10,GMO,NSC BOSE J GOMO,66.0,1146
12802,2025-09-10,CRP,CHANDRAPURA,64.0,1163
12802,2025-09-10,BKSC,BOKARO STL CITY,46.0,1178
12802,2025-09-10,PRR,PURULIA JN,32.0,1239
12802,2025-09-10,BBM,BARABHUM,43.0,1270
12802,2025-09-10,CNI,CHANDIL JN,33.0,1293
12802,2025-09-10,TATA,TATANAGAR JN,59.0,1329
12802,2025-09-10,GTS,GHATSILA,62.0,1365
12802,2025-09-10,HIJ,HIJILLI,45.0,1463
12802,2025-09-10,BLS,BALASORE,46.0,1575
12802,2025-09-10,BHC,BHADRAKH,60.0,1637
12802,2025-09-10,JJKR,JAJPUR K ROAD,66.0,1681
12802,2025-09-10,CTC,CUTTACK,82.0,1753
12802,2025-09-10,BBS,BHUBANESWAR,72.0,1781
12802,2025-09-10,KUR,KHURDA ROAD JN,75.0,1800
12802,2025-09-10,PURI,PURI,26.0,1843
12802,2025-09-11,ANVT,ANAND VIHAR TRM,0.0,0
12802,2025-09-11,GOY,GOVINDPURI,5.0,424
12802,2025-09-11,FTP,FATEHPUR,28.0,504
12802,2025-09-11,PRYJ,PRAYAGRAJ JN,4.0,621
12802,2025-09-11,BDL,VINDHYACHAL,,702
12802,2025-09-11,MZP,MIRZAPUR,0.0,710
12802,2025-09-11,CAR,CHUNAR,0.0,741
12802,2025-09-11,DDU,PT DEEN DAYAL UPADHYAY JN,0.0,773
12802,2025-09-11,BBU,BHABUA ROAD,5.0,826
12802,2025-09-11,SSM,SASARAM,4.0,873
12802,2025-09-11,DOS,DEHRI ON SONE,13.0,891
12802,2025-09-11,AUBR,ANUGRAHA N ROAD,12.0,908
12802,2025-09-11,GAYA,GAYA JN,2.0,976
12802,2025-09-11,PRP,PAHARPUR,1.0,1008
12802,2025-09-11,KQR,KODERMA,35.0,1052
12802,2025-09-11,HZD,HAZARIBAGH RD,50.0,1101
12802,2025-09-11,PNME,PARASNATH,48.0,1128
12802,2025-09-11,GMO,NSC BOSE J GOMO,22.0,1146
12802,2025-09-11,CRP,CHANDRAPURA,36.0,1163
12802,2025-09-11,BKSC,BOKARO STL CITY,15.0,1178
12802,2025-09-11,PRR,PURULIA JN,2.0,1239
12802,2025-09-11,BBM,BARABHUM,6.0,1270
12802,2025-09-11,CNI,CHANDIL JN,0.0,1293
12802,2025-09-11,TATA,TATANAGAR JN,25.0,1329
12802,2025-09-11,GTS,GHATSILA,69.0,1365
12802,2025-09-11,HIJ,HIJILLI,58.0,1463
12802,2025-09-11,BLS,BALASORE,50.0,1575
12802,2025-09-11,BHC,BHADRAKH,45.0,1637
12802,2025-09-11,JJKR,JAJPUR K ROAD,51.0,1681
12802,2025-09-11,CTC,CUTTACK,62.0,1753
12802,2025-09-11,BBS,BHUBANESWAR,54.0,1781
12802,2025-09-11,KUR,KHURDA ROAD JN,55.0,1800
12802,2025-09-11,PURI,PURI,8.0,1843
12802,2025-09-12,ANVT,ANAND VIHAR TRM,3.0,0
12802,2025-09-12,GOY,GOVINDPURI,17.0,424
12802,2025-09-12,FTP,FATEHPUR,36.0,504
12802,2025-09-12,PRYJ,PRAYAGRAJ JN,5.0,621
12802,2025-09-12,BDL,VINDHYACHAL,,702
12802,2025-09-12,MZP,MIRZAPUR,15.0,710
12802,2025-09-12,CAR,CHUNAR,21.0,741
12802,2025-09-12,DDU,PT DEEN DAYAL UPADHYAY JN,0.0,773
12802,2025-09-12,BBU,BHABUA ROAD,5.0,826
12802,2025-09-12,SSM,SASARAM,2.0,873
12802,2025-09-12,DOS,DEHRI ON SONE,8.0,891
12802,2025-09-12,AUBR,ANUGRAHA N ROAD,7.0,908
12802,2025-09-12,GAYA,GAYA JN,0.0,976
12802,2025-09-12,PRP,PAHARPUR,13.0,1008
12802,2025-09-12,KQR,KODERMA,24.0,1052
12802,2025-09-12,HZD,HAZARIBAGH RD,33.0,1101
12802,2025-09-12,PNME,PARASNATH,32.0,1128
12802,2025-09-12,GMO,NSC BOSE J GOMO,15.0,1146
12802,2025-09-12,CRP,CHANDRAPURA,13.0,1163
12802,2025-09-12,BKSC,BOKARO STL CITY,13.0,1178
12802,2025-09-12,PRR,PURULIA JN,18.0,1239
12802,2025-09-12,BBM,BARABHUM,24.0,1270
12802,2025-09-12,CNI,CHANDIL JN,16.0,1293
12802,2025-09-12,TATA,TATANAGAR JN,50.0,1329
12802,2025-09-12,GTS,GHATSILA,94.0,1365
12802,2025-09-12,HIJ,HIJILLI,94.0,1463
12802,2025-09-12,BLS,BALASORE,98.0,1575
12802,2025-09-12,BHC,BHADRAKH,91.0,1637
12802,2025-09-12,JJKR,JAJPUR K ROAD,102.0,1681
12802,2025-09-12,CTC,CUTTACK,116.0,1753
12802,2025-09-12,BBS,BHUBANESWAR,111.0,1781
12802,2025-09-12,KUR,KHURDA ROAD JN,114.0,1800
12802,2025-09-12,PURI,PURI,78.0,1843
12802,2025-09-13,ANVT,ANAND VIHAR TRM,0.0,0
12802,2025-09-13,GOY,GOVINDPURI,0.0,424
12802,2025-09-13,FTP,FATEHPUR,28.0,504
12802,2025-09-13,PRYJ,PRAYAGRAJ JN,1.0,621
12802,2025-09-13,BDL,VINDHYACHAL,,702
12802,2025-09-13,MZP,MIRZAPUR,0.0,710
12802,2025-09-13,CAR,CHUNAR,1.0,741
12802,2025-09-13,DDU,PT DEEN DAYAL UPADHYAY JN,0.0,773
12802,2025-09-13,BBU,BHABUA ROAD,4.0,826
12802,2025-09-13,SSM,SASARAM,24.0,873
12802,2025-09-13,DOS,DEHRI ON SONE,24.0,891
12802,2025-09-13,AUBR,ANUGRAHA N ROAD,22.0,908
12802,2025-09-13,GAYA,GAYA JN,11.0,976
12802,2025-09-13,PRP,PAHARPUR,5.0,1008
12802,2025-09-13,KQR,KODERMA,15.0,1052
12802,2025-09-13,HZD,HAZARIBAGH RD,30.0,1101
12802,2025-09-13,PNME,PARASNATH,32.0,1128
12802,2025-09-13,GMO,NSC BOSE J GOMO,15.0,1146
12802,2025-09-13,CRP,CHANDRAPURA,12.0,1163
12802,2025-09-13,BKSC,BOKARO STL CITY,0.0,1178
12802,2025-09-13,PRR,PURULIA JN,0.0,1239
12802,2025-09-13,BBM,BARABHUM,10.0,1270
12802,2025-09-13,CNI,CHANDIL JN,0.0,1293
12802,2025-09-13,TATA,TATANAGAR JN,21.0,1329
12802,2025-09-13,GTS,GHATSILA,23.0,1365
12802,2025-09-13,HIJ,HIJILLI,29.0,1463
12802,2025-09-13,BLS,BALASORE,21.0,1575
12802,2025-09-13,BHC,BHADRAKH,28.0,1637
12802,2025-09-13,JJKR,JAJPUR K ROAD,37.0,1681
12802,2025-09-13,CTC,CUTTACK,60.0,1753
12802,2025-09-13,BBS,BHUBANESWAR,60.0,1781
12802,2025-09-13,KUR,KHURDA ROAD JN,65.0,1800
12802,2025-09-13,PURI,PURI,20.0,1843
12802,2025-09-14,ANVT,ANAND VIHAR TRM,0.0,0
12802,2025-09-14,GOY,GOVINDPURI,0.0,424
12802,2025-09-14,FTP,FATEHPUR,46.0,504
12802,2025-09-14,PRYJ,PRAYAGRAJ JN,10.0,621
12802,2025-09-14,BDL,VINDHYACHAL,,702
12802,2025-09-14,MZP,MIRZAPUR,13.0,710
12802,2025-09-14,CAR,CHUNAR,17.0,741
12802,2025-09-14,DDU,PT DEEN DAYAL UPADHYAY JN,0.0,773
12802,2025-09-14,BBU,BHABUA ROAD,5.0,826
12802,2025-09-14,SSM,SASARAM,2.0,873
12802,2025-09-14,DOS,DEHRI ON SONE,9.0,891
12802,2025-09-14,AUBR,ANUGRAHA N ROAD,7.0,908
12802,2025-09-14,GAYA,GAYA JN,1.0,976
12802,2025-09-14,PRP,PAHARPUR,0.0,1008
12802,2025-09-14,KQR,KODERMA,31.0,1052
12802,2025-09-14,HZD,HAZARIBAGH RD,42.0,1101
12802,2025-09-14,PNME,PARASNATH,41.0,1128
12802,2025-09-14,GMO,NSC BOSE J GOMO,25.0,1146
12802,2025-09-14,CRP,CHANDRAPURA,24.0,1163
12802,2025-09-14,BKSC,BOKARO STL CITY,8.0,1178
12802,2025-09-14,PRR,PURULIA JN,0.0,1239
12802,2025-09-14,BBM,BARABHUM,11.0,1270
12802,2025-09-14,CNI,CHANDIL JN,6.0,1293
12802,2025-09-14,TATA,TATANAGAR JN,19.0,1329
12802,2025-09-14,GTS,GHATSILA,44.0,1365
12802,2025-09-14,HIJ,HIJILLI,51.0,1463
12802,2025-09-14,BLS,BALASORE,53.0,1575
12802,2025-09-14,BHC,BHADRAKH,45.0,1637
12802,2025-09-14,JJKR,JAJPUR K ROAD,49.0,1681
12802,2025-09-14,CTC,CUTTACK,64.0,1753
12802,2025-09-14,BBS,BHUBANESWAR,63.0,1781
12802,2025-09-14,KUR,KHURDA ROAD JN,61.0,1800
12802,2025-09-14,PURI,PURI,19.0,1843
12802,2025-09-15,ANVT,ANAND VIHAR TRM,0.0,0
12802,2025-09-15,GOY,GOVINDPURI,11.0,424
12802,2025-09-15,FTP,FATEHPUR,44.0,504
12802,2025-09-15,PRYJ,PRAYAGRAJ JN,0.0,621
12802,2025-09-15,BDL,VINDHYACHAL,,702
12802,2025-09-15,MZP,MIRZAPUR,4.0,710
12802,2025-09-15,CAR,CHUNAR,4.0,741
12802,2025-09-15,DDU,PT DEEN DAYAL UPADHYAY JN,0.0,773
12802,2025-09-15,BBU,BHABUA ROAD,6.0,826
12802,2025-09-15,SSM,SASARAM,5.0,873
12802,2025-09-15,DOS,DEHRI ON SONE,7.0,891
12802,2025-09-15,AUBR,ANUGRAHA N ROAD,6.0,908
12802,2025-09-15,GAYA,GAYA JN,8.0,976
12802,2025-09-15,PRP,PAHARPUR,11.0,1008
12802,2025-09-15,KQR,KODERMA,181.0,1052
12802,2025-09-15,HZD,HAZARIBAGH RD,193.0,1101
12802,2025-09-15,PNME,PARASNATH,192.0,1128
12802,2025-09-15,GMO,NSC BOSE J GOMO,172.0,1146
12802,2025-09-15,CRP,CHANDRAPURA,172.0,1163
12802,2025-09-15,BKSC,BOKARO STL CITY,159.0,1178
12802,2025-09-15,PRR,PURULIA JN,146.0,1239
12802,2025-09-15,BBM,BARABHUM,151.0,1270
12802,2025-09-15,CNI,CHANDIL JN,137.0,1293
12802,2025-09-15,TATA,TATANAGAR JN,150.0,1329
12802,2025-09-15,GTS,GHATSILA,156.0,1365
12802,2025-09-15,HIJ,HIJILLI,156.0,1463
12802,2025-09-15,BLS,BALASORE,143.0,1575
12802,2025-09-15,BHC,BHADRAKH,141.0,1637
12802,2025-09-15,JJKR,JAJPUR K ROAD,144.0,1681
12802,2025-09-15,CTC,CUTTACK,162.0,1753
12802,2025-09-15,BBS,BHUBANESWAR,159.0,1781
12802,2025-09-15,KUR,KHURDA ROAD JN,171.0,1800
12802,2025-09-15,PURI,PURI,136.0,1843
12802,2025-09-16,ANVT,ANAND VIHAR TRM,0.0,0
12802,2025-09-16,GOY,GOVINDPURI,45.0,424
12802,2025-09-16,FTP,FATEHPUR,50.0,504
12802,2025-09-16,PRYJ,PRAYAGRAJ JN,9.0,621
12802,2025-09-16,BDL,VINDHYACHAL,,702
12802,2025-09-16,MZP,MIRZAPUR,3.0,710
12802,2025-09-16,CAR,CHUNAR,12.0,741
12802,2025-09-16,DDU,PT DEEN DAYAL UPADHYAY JN,0.0,773
12802,2025-09-16,BBU,BHABUA ROAD,6.0,826
12802,2025-09-16,SSM,SASARAM,3.0,873
12802,2025-09-16,DOS,DEHRI ON SONE,4.0,891
12802,2025-09-16,AUBR,ANUGRAHA N ROAD,1.0,908
12802,2025-09-16,GAYA,GAYA JN,0.0,976
12802,2025-09-16,PRP,PAHARPUR,0.0,1008
12802,2025-09-16,KQR,KODERMA,2.0,1052
12802,2025-09-16,HZD,HAZARIBAGH RD,8.0,1101
12802,2025-09-16,PNME,PARASNATH,1.0,1128
12802,2025-09-16,GMO,NSC BOSE J GOMO,2.0,1146
12802,2025-09-16,CRP,CHANDRAPURA,0.0,1163
12802,2025-09-16,BKSC,BOKARO STL CITY,2.0,1178
12802,2025-09-16,PRR,PURULIA JN,0.0,1239
12802,2025-09-16,BBM,BARABHUM,1.0,1270
12802,2025-09-16,CNI,CHANDIL JN,0.0,1293
12802,2025-09-16,TATA,TATANAGAR JN,13.0,1329
12802,2025-09-16,GTS,GHATSILA,28.0,1365
12802,2025-09-16,HIJ,HIJILLI,30.0,1463
12802,2025-09-16,BLS,BALASORE,18.0,1575
12802,2025-09-16,BHC,BHADRAKH,10.0,1637
12802,2025-09-16,JJKR,JAJPUR K ROAD,17.0,1681
12802,2025-09-16,CTC,CUTTACK,25.0,1753
12802,2025-09-16,BBS,BHUBANESWAR,21.0,1781
12802,2025-09-16,KUR,KHURDA ROAD JN,26.0,1800
12802,2025-09-16,PURI,PURI,-7.0,1843
12802,2025-09-17,ANVT,ANAND VIHAR TRM,9.0,0
12802,2025-09-17,GOY,GOVINDPURI,6.0,424
12802,2025-09-17,FTP,FATEHPUR,33.0,504
12802,2025-09-17,PRYJ,PRAYAGRAJ JN,7.0,621
12802,2025-09-17,BDL,VINDHYACHAL,,702
12802,2025-09-17,MZP,MIRZAPUR,11.0,710
12802,2025-09-17,CAR,CHUNAR,12.0,741
12802,2025-09-17,DDU,PT DEEN DAYAL UPADHYAY JN,1.0,773
12802,2025-09-17,BBU,BHABUA ROAD,6.0,826
12802,2025-09-17,SSM,SASARAM,3.0,873
12802,2025-09-17,DOS,DEHRI ON SONE,5.0,891
12802,2025-09-17,AUBR,ANUGRAHA N ROAD,3.0,908
12802,2025-09-17,GAYA,GAYA JN,0.0,976
12802,2025-09-17,PRP,PAHARPUR,0.0,1008
12802,2025-09-17,KQR,KODERMA,27.0,1052
12802,2025-09-17,HZD,HAZARIBAGH RD,48.0,1101
12802,2025-09-17,PNME,PARASNATH,49.0,1128
12802,2025-09-17,GMO,NSC BOSE J GOMO,30.0,1146
12802,2025-09-17,CRP,CHANDRAPURA,29.0,1163
12802,2025-09-17,BKSC,BOKARO STL CITY,19.0,1178
12802,2025-09-17,PRR,PURULIA JN,3.0,1239
12802,2025-09-17,BBM,BARABHUM,8.0,1270
12802,2025-09-17,CNI,CHANDIL JN,11.0,1293
12802,2025-09-17,TATA,TATANAGAR JN,105.0,1329
12802,2025-09-17,GTS,GHATSILA,111.0,1365
12802,2025-09-17,HIJ,HIJILLI,103.0,1463
12802,2025-09-17,BLS,BALASORE,96.0,1575
12802,2025-09-17,BHC,BHADRAKH,92.0,1637
12802,2025-09-17,JJKR,JAJPUR K ROAD,103.0,1681
12802,2025-09-17,CTC,CUTTACK,131.0,1753
12802,2025-09-17,BBS,BHUBANESWAR,122.0,1781
12802,2025-09-17,KUR,KHURDA ROAD JN,125.0,1800
12802,2025-09-17,PURI,PURI,100.0,1843
12802,2025-09-18,ANVT,ANAND VIHAR TRM,3.0,0
12802,2025-09-18,GOY,GOVINDPURI,0.0,424
12802,2025-09-18,FTP,FATEHPUR,25.0,504
12802,2025-09-18,PRYJ,PRAYAGRAJ JN,1.0,621
12802,2025-09-18,BDL,VINDHYACHAL,,702
12802,2025-09-18,MZP,MIRZAPUR,0.0,710
12802,2025-09-18,CAR,CHUNAR,0.0,741
12802,2025-09-18,DDU,PT DEEN DAYAL UPADHYAY JN,0.0,773
12802,2025-09-18,BBU,BHABUA ROAD,6.0,826
12802,2025-09-18,SSM,SASARAM,3.0,873
12802,2025-09-18,DOS,DEHRI ON SONE,5.0,891
12802,2025-09-18,AUBR,ANUGRAHA N ROAD,3.0,908
12802,2025-09-18,GAYA,GAYA JN,7.0,976
12802,2025-09-18,PRP,PAHARPUR,0.0,1008
12802,2025-09-18,KQR,KODERMA,24.0,1052
12802,2025-09-18,HZD,HAZARIBAGH RD,53.0,1101
12802,2025-09-18,PNME,PARASNATH,53.0,1128
12802,2025-09-18,GMO,NSC BOSE J GOMO,34.0,1146
12802,2025-09-18,CRP,CHANDRAPURA,32.0,1163
12802,2025-09-18,BKSC,BOKARO STL CITY,16.0,1178
12802,2025-09-18,PRR,PURULIA JN,2.0,1239
12802,2025-09-18,BBM,BARABHUM,11.0,1270
12802,2025-09-18,CNI,CHANDIL JN,3.0,1293
12802,2025-09-18,TATA,TATANAGAR JN,96.0,1329
12802,2025-09-18,GTS,GHATSILA,119.0,1365
12802,2025-09-18,HIJ,HIJILLI,124.0,1463
12802,2025-09-18,BLS,BALASORE,114.0,1575
12802,2025-09-18,BHC,BHADRAKH,106.0,1637
12802,2025-09-18,JJKR,JAJPUR K ROAD,112.0,1681
12802,2025-09-18,CTC,CUTTACK,120.0,1753
12802,2025-09-18,BBS,BHUBANESWAR,118.0,1781
12802,2025-09-18,KUR,KHURDA ROAD JN,130.0,1800
12802,2025-09-18,PURI,PURI,94.0,1843
12802,2025-09-19,ANVT,ANAND VIHAR TRM,0.0,0
12802,2025-09-19,GOY,GOVINDPURI,7.0,424
12802,2025-09-19,FTP,FATEHPUR,40.0,504
12802,2025-09-19,PRYJ,PRAYAGRAJ JN,2.0,621
12802,2025-09-19,BDL,VINDHYACHAL,,702
12802,2025-09-19,MZP,MIRZAPUR,0.0,710
12802,2025-09-19,CAR,CHUNAR,4.0,741
12802,2025-09-19,DDU,PT DEEN DAYAL UPADHYAY JN,0.0,773
12802,2025-09-19,BBU,BHABUA ROAD,101.0,826
12802,2025-09-19,SSM,SASARAM,164.0,873
12802,2025-09-19,DOS,DEHRI ON SONE,176.0,891
12802,2025-09-19,AUBR,ANUGRAHA N ROAD,211.0,908
12802,2025-09-19,GAYA,GAYA JN,344.0,976
12802,2025-09-19,PRP,PAHARPUR,298.0,1008
12802,2025-09-19,KQR,KODERMA,295.0,1052
12802,2025-09-19,HZD,HAZARIBAGH RD,293.0,1101
12802,2025-09-19,PNME,PARASNATH,292.0,1128
12802,2025-09-19,GMO,NSC BOSE J GOMO,275.0,1146
12802,2025-09-19,CRP,CHANDRAPURA,269.0,1163
12802,2025-09-19,BKSC,BOKARO STL CITY,224.0,1178
12802,2025-09-19,PRR,PURULIA JN,200.0,1239
12802,2025-09-19,BBM,BARABHUM,178.0,1270
12802,2025-09-19,CNI,CHANDIL JN,175.0,1293
12802,2025-09-19,TATA,TATANAGAR JN,149.0,1329
12802,2025-09-19,GTS,GHATSILA,132.0,1365
12802,2025-09-19,HIJ,HIJILLI,80.0,1463
12802,2025-09-19,BLS,BALASORE,51.0,1575
12802,2025-09-19,BHC,BHADRAKH,28.0,1637
12802,2025-09-19,JJKR,JAJPUR K ROAD,17.0,1681
12802,2025-09-19,CTC,CUTTACK,889.0,1753
12802,2025-09-19,BBS,BHUBANESWAR,893.0,1781
12802,2025-09-19,KUR,KHURDA ROAD JN,896.0,1800
12802,2025-09-19,PURI,PURI,875.0,1843
