train_no,date,station_code,station_name,delay,distance
12958,2025-09-12,MSH,MAHESANA JN,0.0,866
12958,2025-09-12,SBIB,SABARMATI BG,-7.0,929
12958,2025-09-13,NDLS,NEW DELHI,0.0,0
12958,2025-09-13,DEC,DELHI CANTT,5.0,16
12958,2025-09-13,GGN,GURGAON,7.0,32
12958,2025-09-13,JP,JAIPUR,12.0,309
12958,2025-09-13,AII,AJMER JN,9.0,443
12958,2025-09-13,FA,FALNA,3.0,650
12958,2025-09-13,ABR,ABU ROAD,0.0,748
12958,2025-09-13,PNU,PALANPUR JN,0.0,801
12958,2025-09-13,MSH,MAHESANA JN,0.0,866
12958,2025-09-13,SBIB,SABARMATI BG,-6.0,929
12958,2025-09-14,NDLS,NEW DELHI,1.0,0
12958,2025-09-14,DEC,DELHI CANTT,9.0,16
12958,2025-09-14,GGN,GURGAON,16.0,32
12958,2025-09-14,JP,JAIPUR,17.0,309
12958,2025-09-14,AII,AJMER JN,5.0,443
12958,2025-09-14,FA,FALNA,0.0,650
12958,2025-09-14,ABR,ABU ROAD,0.0,748
12958,2025-09-14,PNU,PALANPUR JN,0.0,801
12958,2025-09-14,MSH,MAHESANA JN,0.0,866
12958,2025-09-14,SBIB,SABARMATI BG,-17.0,929
12958,2025-09-15,NDLS,NEW DELHI,0.0,0
12958,2025-09-15,DEC,DELHI CANTT,8.0,16
12958,2025-09-15,GGN,GURGAON,8.0,32
12958,2025-09-15,JP,JAIPUR,20.0,309
12958,2025-09-15,AII,AJMER JN,15.0,443
12958,2025-09-15,FA,FALNA,17.0,650
12958,2025-09-15,ABR,ABU ROAD,7.0,748
12958,2025-09-15,PNU,PALANPUR JN,0.0,801
12958,2025-09-15,MSH,MAHESANA JN,0.0,866
12958,2025-09-15,SBIB,SABARMATI BG,-18.0,929
12958,2025-09-16,NDLS,NEW DELHI,0.0,0
12958,2025-09-16,DEC,DELHI CANTT,0.0,16
12958,2025-09-16,GGN,GURGAON,5.0,32
12958,2025-09-16,JP,JAIPUR,19.0,309
12958,2025-09-16,AII,AJMER JN,13.0,443
12958,2025-09-16,FA,FALNA,16.0,650
12958,2025-09-16,ABR,ABU ROAD,6.0,748
12958,2025-09-16,PNU,PALANPUR JN,0.0,801
12958,2025-09-16,MSH,MAHESANA JN,3.0,866
12958,2025-09-16,SBIB,SABARMATI BG,-2.0,929
12958,2025-09-17,NDLS,NEW DELHI,0.0,0
12958,2025-09-17,DEC,DELHI CANTT,1.0,16
12958,2025-09-17,GGN,GURGAON,1.0,32
12958,2025-09-17,JP,JAIPUR,8.0,309
12958,2025-09-17,AII,AJMER JN,1.0,443
12958,2025-09-17,FA,FALNA,13.0,650
12958,2025-09-17,ABR,ABU ROAD,4.0,748
12958,2025-09-17,PNU,PALANPUR JN,0.0,801
12958,2025-09-17,MSH,MAHESANA JN,2.0,866
12958,2025-09-17,SBIB,SABARMATI BG,-22.0,929
12958,2025-09-18,NDLS,NEW DELHI,0.0,0
12958,2025-09-18,DEC,DELHI CANTT,1.0,16
12958,2025-09-18,GGN,GURGAON,2.0,32
12958,2025-09-18,JP,JAIPUR,5.0,309
12958,2025-09-18,AII,AJMER JN,1.0,443
12958,2025-09-18,FA,FALNA,0.0,650
12958,2025-09-18,ABR,ABU ROAD,0.0,748
12958,2025-09-18,PNU,PALANPUR JN,0.0,801
12958,2025-09-18,MSH,MAHESANA JN,15.0,866
12958,2025-09-18,SBIB,SABARMATI BG,10.0,929
12958,2025-09-19,NDLS,NEW DELHI,1.0,0
12958,2025-09-19,DEC,DELHI CANTT,5.0,16
12958,2025-09-19,GGN,GURGAON,5.0,32
12958,2025-09-19,JP,JAIPUR,41.0,309
12958,2025-09-19,AII,AJMER JN,37.0,443
12958,2025-09-19,FA,FALNA,34.0,650
12958,2025-09-19,ABR,ABU ROAD,23.0,748
12958,2025-09-19,PNU,PALANPUR JN,9.0,801
12958,2025-09-19,MSH,MAHESANA JN,7.0,866
12958,2025-09-19,SBIB,SABARMATI BG,-17.0,929
12958,2025-09-20,NDLS,NEW DELHI,0.0,0
12958,2025-09-20,DEC,DELHI CANTT,1.0,16
12958,2025-09-20,GGN,GURGAON,3.0,32
12958,2025-09-20,JP,JAIPUR,9.0,309
12958,2025-09-20,AII,AJMER JN,2.0,443
12958,2025-09-20,FA,FALNA,3.0,650
12958,2025-09-20,ABR,ABU ROAD,4.0,748
12958,2025-09-20,PNU,PALANPUR JN,0.0,801
12958,2025-09-20,MSH,MAHESANA JN,1.0,866
12958,2025-09-20,SBIB,SABARMATI BG,-23.0,929
12958,2025-09-21,NDLS,NEW DELHI,1.0,0
12958,2025-09-21,DEC,DELHI CANTT,7.0,16
12958,2025-09-21,GGN,GURGAON,7.0,32
12958,2025-09-21,JP,JAIPUR,38.0,309
12958,2025-09-21,AII,AJMER JN,34.0,443
12958,2025-09-21,FA,FALNA,34.0,650
12958,2025-09-21,ABR,ABU ROAD,30.0,748
12958,2025-09-21,PNU,PALANPUR JN,19.0,801
12958,2025-09-21,MSH,MAHESANA JN,21.0,866
12958,2025-09-21,SBIB,SABARMATI BG,-7.0,929
12958,2025-09-22,NDLS,NEW DELHI,0.0,0
12958,2025-09-22,DEC,DELHI CANTT,2.0,16
12958,2025-09-22,GGN,GURGAON,3.0,32
12958,2025-09-22,JP,JAIPUR,9.0,309
12958,2025-09-22,AII,AJMER JN,0.0,443
12958,2025-09-22,FA,FALNA,0.0,650
12958,2025-09-22,ABR,ABU ROAD,0.0,748
12958,2025-09-22,PNU,PALANPUR JN,0.0,801
12958,2025-09-22,MSH,MAHESANA JN,2.0,866
12958,2025-09-22,SBIB,SABARMATI BG,-24.0,929
12958,2025-09-23,NDLS,NEW DELHI,1.0,0
12958,2025-09-23,DEC,DELHI CANTT,5.0,16
12958,2025-09-23,GGN,GURGAON,6.0,32
12958,2025-09-23,JP,JAIPUR,17.0,309
12958,2025-09-23,AII,AJMER JN,3.0,443
12958,2025-09-23,FA,FALNA,2.0,650
12958,2025-09-23,ABR,ABU ROAD,1.0,748
12958,2025-09-23,PNU,PALANPUR JN,1.0,801
12958,2025-09-23,MSH,MAHESANA JN,1.0,866
12958,2025-09-23,SBIB,SABARMATI BG,-17.0,929
12958,2025-09-24,NDLS,NEW DELHI,0.0,0
12958,2025-09-24,DEC,DELHI CANTT,0.0,16
12958,2025-09-24,GGN,GURGAON,0.0,32
12958,2025-09-24,JP,JAIPUR,4.0,309
12958,2025-09-24,AII,AJMER JN,0.0,443
12958,2025-09-24,FA,FALNA,0.0,650
12958,2025-09-24,ABR,ABU ROAD,0.0,748
12958,2025-09-24,PNU,PALANPUR JN,0.0,801
12958,2025-09-24,MSH,MAHESANA JN,0.0,866
12958,2025-09-24,SBIB,SABARMATI BG,-25.0,929
12958,2025-09-25,NDLS,NEW DELHI,1.0,0
12958,2025-09-25,DEC,DELHI CANTT,1.0,16
12958,2025-09-25,GGN,GURGAON,3.0,32
12958,2025-09-25,JP,JAIPUR,24.0,309
12958,2025-09-25,AII,AJMER JN,10.0,443
12958,2025-09-25,FA,FALNA,10.0,650
12958,2025-09-25,ABR,ABU ROAD,1.0,748
12958,2025-09-25,PNU,PALANPUR JN,0.0,801
12958,2025-09-25,MSH,MAHESANA JN,8.0,866
12958,2025-09-25,SBIB,SABARMATI BG,-17.0,929
12958,2025-09-26,NDLS,NEW DELHI,0.0,0
12958,2025-09-26,DEC,DELHI CANTT,1.0,16
12958,2025-09-26,GGN,GURGAON,2.0,32
12958,2025-09-26,JP,JAIPUR,15.0,309
12958,2025-09-26,AII,AJMER JN,18.0,443
12958,2025-09-26,FA,FALNA,16.0,650
12958,2025-09-26,ABR,ABU ROAD,5.0,748
12958,2025-09-26,PNU,PALANPUR JN,0.0,801
12958,2025-09-26,MSH,MAHESANA JN,1.0,866
12958,2025-09-26,SBIB,SABARMATI BG,-25.0,929
12958,2025-09-27,NDLS,NEW DELHI,1.0,0
12958,2025-09-27,DEC,DELHI CANTT,2.0,16
12958,2025-09-27,GGN,GURGAON,4.0,32
12958,2025-09-27,JP,JAIPUR,14.0,309
12958,2025-09-27,AII,AJMER JN,7.0,443
12958,2025-09-27,FA,FALNA,5.0,650
12958,2025-09-27,ABR,ABU ROAD,2.0,748
12958,2025-09-27,PNU,PALANPUR JN,0.0,801
12958,2025-09-27,MSH,MAHESANA JN,1.0,866
12958,2025-09-27,SBIB,SABARMATI BG,-26.0,929
12958,2025-09-28,NDLS,NEW DELHI,0.0,0
12958,2025-09-28,DEC,DELHI CANTT,46.0,16
12958,2025-09-28,GGN,GURGAON,49.0,32
12958,2025-09-28,JP,JAIPUR,59.0,309
12958,2025-09-28,AII,AJMER JN,58.0,443
12958,2025-09-28,FA,FALNA,56.0,650
12958,2025-09-28,ABR,ABU ROAD,45.0,748
12958,2025-09-28,PNU,PALANPUR JN,32.0,801
12958,2025-09-28,MSH,MAHESANA JN,30.0,866
12958,2025-09-28,SBIB,SABARMATI BG,3.0,929
12958,2025-09-29,NDLS,NEW DELHI,1.0,0
12958,2025-09-29,DEC,DELHI CANTT,2.0,16
12958,2025-09-29,GGN,GURGAON,3.0,32
12958,2025-09-29,JP,JAIPUR,8.0,309
12958,2025-09-29,AII,AJMER JN,12.0,443
12958,2025-09-29,FA,FALNA,10.0,650
12958,2025-09-29,ABR,ABU ROAD,0.0,748
12958,2025-09-29,PNU,PALANPUR JN,0.0,801
12958,2025-09-29,MSH,MAHESANA JN,0.0,866
12958,2025-09-29,SBIB,SABARMATI BG,-26.0,929
12958,2025-09-30,NDLS,NEW DELHI,1.0,0
12958,2025-09-30,DEC,DELHI CANTT,27.0,16
12958,2025-09-30,GGN,GURGAON,25.0,32
12958,2025-09-30,JP,JAIPUR,16.0,309
12958,2025-09-30,AII,AJMER JN,5.0,443
12958,2025-09-30,FA,FALNA,4.0,650
12958,2025-09-30,ABR,ABU ROAD,0.0,748
12958,2025-09-30,PNU,PALANPUR JN,0.0,801
12958,2025-09-30,MSH,MAHESANA JN,0.0,866
12958,2025-09-30,SBIB,SABARMATI BG,-25.0,929
12958,2025-10-01,NDLS,NEW DELHI,0.0,0
12958,2025-10-01,DEC,DELHI CANTT,1.0,16
12958,2025-10-01,GGN,GURGAON,3.0,32
12958,2025-10-01,JP,JAIPUR,12.0,309
12958,2025-10-01,AII,AJMER JN,1.0,443
12958,2025-10-01,FA,FALNA,0.0,650
12958,2025-10-01,ABR,ABU ROAD,0.0,748
12958,2025-10-01,PNU,PALANPUR JN,0.0,801
12958,2025-10-01,MSH,MAHESANA JN,0.0,866
12958,2025-10-01,SBIB,SABARMATI BG,-28.0,929
12958,2025-10-02,NDLS,NEW DELHI,0.0,0
12958,2025-10-02,DEC,DELHI CANTT,3.0,16
12958,2025-10-02,GGN,GURGAON,4.0,32
12958,2025-10-02,JP,JAIPUR,12.0,309
12958,2025-10-02,AII,AJMER JN,11.0,443
12958,2025-10-02,FA,FALNA,13.0,650
12958,2025-10-02,ABR,ABU ROAD,8.0,748
12958,2025-10-02,PNU,PALANPUR JN,0.0,801
12958,2025-10-02,MSH,MAHESANA JN,10.0,866
12958,2025-10-02,SBIB,SABARMATI BG,-14.0,929
12958,2025-10-03,NDLS,NEW DELHI,1.0,0
12958,2025-10-03,DEC,DELHI CANTT,2.0,16
12958,2025-10-03,GGN,GURGAON,5.0,32
12958,2025-10-03,JP,JAIPUR,13.0,309
12958,2025-10-03,AII,AJMER JN,4.0,443
12958,2025-10-03,FA,FALNA,5.0,650
12958,2025-10-03,ABR,ABU ROAD,1.0,748
12958,2025-10-03,PNU,PALANPUR JN,0.0,801
12958,2025-10-03,MSH,MAHESANA JN,1.0,866
12958,2025-10-03,SBIB,SABARMATI BG,-25.0,929
12958,2025-10-04,NDLS,NEW DELHI,1.0,0
12958,2025-10-04,DEC,DELHI CANTT,1.0,16
12958,2025-10-04,GGN,GURGAON,6.0,32
12958,2025-10-04,JP,JAIPUR,14.0,309
12958,2025-10-04,AII,AJMER JN,2.0,443
12958,2025-10-04,FA,FALNA,0.0,650
12958,2025-10-04,ABR,ABU ROAD,0.0,748
12958,2025-10-04,PNU,PALANPUR JN,0.0,801
12958,2025-10-04,MSH,MAHESANA JN,1.0,866
12958,2025-10-04,SBIB,SABARMATI BG,-26.0,929
12958,2025-10-05,NDLS,NEW DELHI,1.0,0
12958,2025-10-05,DEC,DELHI CANTT,8.0,16
12958,2025-10-05,GGN,GURGAON,10.0,32
12958,2025-10-05,JP,JAIPUR,28.0,309
12958,2025-10-05,AII,AJMER JN,67.0,443
12958,2025-10-05,FA,FALNA,60.0,650
12958,2025-10-05,ABR,ABU ROAD,50.0,748
12958,2025-10-05,PNU,PALANPUR JN,34.0,801
12958,2025-10-05,MSH,MAHESANA JN,31.0,866
12958,2025-10-05,SBIB,SABARMATI BG,5.0,929
12958,2025-10-06,NDLS,NEW DELHI,0.0,0
12958,2025-10-06,DEC,DELHI CANTT,7.0,16
12958,2025-10-06,GGN,GURGAON,8.0,32
12958,2025-10-06,JP,JAIPUR,25.0,309
12958,2025-10-06,AII,AJMER JN,12.0,443
12958,2025-10-06,FA,FALNA,7.0,650
12958,2025-10-06,ABR,ABU ROAD,0.0,748
12958,2025-10-06,PNU,PALANPUR JN,0.0,801
12958,2025-10-06,MSH,MAHESANA JN,0.0,866
12958,2025-10-06,SBIB,SABARMATI BG,-26.0,929
12958,2025-10-07,NDLS,NEW DELHI,0.0,0
12958,2025-10-07,DEC,DELHI CANTT,2.0,16
12958,2025-10-07,GGN,GURGAON,5.0,32
12958,2025-10-07,JP,JAIPUR,7.0,309
12958,2025-10-07,AII,AJMER JN,2.0,443
12958,2025-10-07,FA,FALNA,7.0,650
12958,2025-10-07,ABR,ABU ROAD,1.0,748
12958,2025-10-07,PNU,PALANPUR JN,0.0,801
12958,2025-10-07,MSH,MAHESANA JN,15.0,866
12958,2025-10-07,SBIB,SABARMATI BG,2.0,929
12958,2025-10-08,NDLS,NEW DELHI,1.0,0
12958,2025-10-08,DEC,DELHI CANTT,7.0,16
12958,2025-10-08,GGN,GURGAON,9.0,32
12958,2025-10-08,JP,JAIPUR,19.0,309
12958,2025-10-08,AII,AJMER JN,13.0,443
12958,2025-10-08,FA,FALNA,10.0,650
12958,2025-10-08,ABR,ABU ROAD,2.0,748
12958,2025-10-08,PNU,PALANPUR JN,0.0,801
12958,2025-10-08,MSH,MAHESANA JN,1.0,866
12958,2025-10-08,SBIB,SABARMATI BG,-22.0,929
12958,2025-10-09,NDLS,NEW DELHI,1.0,0
12958,2025-10-09,DEC,DELHI CANTT,1.0,16
12958,2025-10-09,GGN,GURGAON,3.0,32
12958,2025-10-09,JP,JAIPUR,0.0,309
12958,2025-10-09,AII,AJMER JN,7.0,443
12958,2025-10-09,FA,FALNA,1.0,650
12958,2025-10-09,ABR,ABU ROAD,0.0,748
12958,2025-10-09,PNU,PALANPUR JN,0.0,801
12958,2025-10-09,MSH,MAHESANA JN,1.0,866
12958,2025-10-09,SBIB,SABARMATI BG,-26.0,929
12958,2025-10-10,NDLS,NEW DELHI,0.0,0
12958,2025-10-10,DEC,DELHI CANTT,1.0,16
12958,2025-10-10,GGN,GURGAON,2.0,32
12958,2025-10-10,JP,JAIPUR,11.0,309
12958,2025-10-10,AII,AJMER JN,1.0,443
12958,2025-10-10,FA,FALNA,0.0,650
12958,2025-10-10,ABR,ABU ROAD,0.0,748
12958,2025-10-10,PNU,PALANPUR JN,0.0,801
12958,2025-10-10,MSH,MAHESANA JN,1.0,866
12958,2025-10-10,SBIB,SABARMATI BG,-23.0,929
12958,2025-10-11,NDLS,NEW DELHI,1.0,0
12958,2025-10-11,DEC,DELHI CANTT,2.0,16
12958,2025-10-11,GGN,GURGAON,4.0,32
12958,2025-10-11,JP,JAIPUR,17.0,309
12958,2025-10-11,AII,AJMER JN,9.0,443
12958,2025-10-11,FA,FALNA,4.0,650
12958,2025-10-11,ABR,ABU ROAD,0.0,748
12958,2025-10-11,PNU,PALANPUR JN,0.0,801
12958,2025-10-11,MSH,MAHESANA JN,2.0,866
12958,2025-10-11,SBIB,SABARMATI BG,-25.0,929
12958,2025-10-12,NDLS,NEW DELHI,1.0,0
12958,2025-10-12,DEC,DELHI CANTT,7.0,16
12958,2025-10-12,GGN,GURGAON,9.0,32
12958,2025-10-12,JP,JAIPUR,20.0,309
12958,2025-10-12,AII,AJMER JN,8.0,443
12958,2025-10-12,FA,FALNA,3.0,650
12958,2025-10-12,ABR,ABU ROAD,0.0,748
12958,2025-10-12,PNU,PALANPUR JN,0.0,801
12958,2025-10-12,MSH,MAHESANA JN,1.0,866
12958,2025-10-12,SBIB,SABARMATI BG,-27.0,929
12958,2025-10-13,NDLS,NEW DELHI,1.0,0
12958,2025-10-13,DEC,DELHI CANTT,3.0,16
12958,2025-10-13,GGN,GURGAON,3.0,32
12958,2025-10-13,JP,JAIPUR,8.0,309
12958,2025-10-13,AII,AJMER JN,5.0,443
12958,2025-10-13,FA,FALNA,3.0,650
12958,2025-10-13,ABR,ABU ROAD,2.0,748
12958,2025-10-13,PNU,PALANPUR JN,0.0,801
12958,2025-10-13,MSH,MAHESANA JN,1.0,866
12958,2025-10-13,SBIB,SABARMATI BG,-24.0,929
12958,2025-10-14,NDLS,NEW DELHI,1.0,0
12958,2025-10-14,DEC,DELHI CANTT,0.0,16
12958,2025-10-14,GGN,GURGAON,2.0,32
12958,2025-10-14,JP,JAIPUR,13.0,309
12958,2025-10-14,AII,AJMER JN,15.0,443
12958,2025-10-14,FA,FALNA,8.0,650
12958,2025-10-14,ABR,ABU ROAD,0.0,748
12958,2025-10-14,PNU,PALANPUR JN,0.0,801
12958,2025-10-14,MSH,MAHESANA JN,1.0,866
12958,2025-10-14,SBIB,SABARMATI BG,-6.0,929
12958,2025-10-15,NDLS,NEW DELHI,1.0,0
12958,2025-10-15,DEC,DELHI CANTT,1.0,16
12958,2025-10-15,GGN,GURGAON,2.0,32
12958,2025-10-15,JP,JAIPUR,15.0,309
12958,2025-10-15,AII,AJMER JN,4.0,443
12958,2025-10-15,FA,FALNA,6.0,650
12958,2025-10-15,ABR,ABU ROAD,0.0,748
12958,2025-10-15,PNU,PALANPUR JN,0.0,801
12958,2025-10-15,MSH,MAHESANA JN,8.0,866
12958,2025-10-15,SBIB,SABARMATI BG,-14.0,929
12958,2025-10-16,NDLS,NEW DELHI,1.0,0
12958,2025-10-16,DEC,DELHI CANTT,1.0,16
12958,2025-10-16,GGN,GURGAON,2.0,32
12958,2025-10-16,JP,JAIPUR,15.0,309
12958,2025-10-16,AII,AJMER JN,3.0,443
12958,2025-10-16,FA,FALNA,1.0,650
12958,2025-10-16,ABR,ABU ROAD,0.0,748
12958,2025-10-16,PNU,PALANPUR JN,0.0,801
12958,2025-10-16,MSH,MAHESANA JN,2.0,866
12958,2025-10-16,SBIB,SABARMATI BG,-24.0,929
12958,2025-10-17,NDLS,NEW DELHI,1.0,0
12958,2025-10-17,DEC,DELHI CANTT,2.0,16
12958,2025-10-17,GGN,GURGAON,3.0,32
12958,2025-10-17,JP,JAIPUR,13.0,309
12958,2025-10-17,AII,AJMER JN,7.0,443
12958,2025-10-17,FA,FALNA,2.0,650
12958,2025-10-17,ABR,ABU ROAD,0.0,748
12958,2025-10-17,PNU,PALANPUR JN,0.0,801
12958,2025-10-17,MSH,MAHESANA JN,2.0,866
12958,2025-10-17,SBIB,SABARMATI BG,-15.0,929
12958,2025-10-18,NDLS,NEW DELHI,2.0,0
12958,2025-10-18,DEC,DELHI CANTT,1.0,16
12958,2025-10-18,GGN,GURGAON,2.0,32
12958,2025-10-18,JP,JAIPUR,7.0,309
12958,2025-10-18,AII,AJMER JN,2.0,443
12958,2025-10-18,FA,FALNA,2.0,650
12958,2025-10-18,ABR,ABU ROAD,1.0,748
12958,2025-10-18,PNU,PALANPUR JN,0.0,801
12958,2025-10-18,MSH,MAHESANA JN,2.0,866
12958,2025-10-18,SBIB,SABARMATI BG,-22.0,929
12958,2025-10-19,NDLS,NEW DELHI,1.0,0
12958,2025-10-19,DEC,DELHI CANTT,7.0,16
12958,2025-10-19,GGN,GURGAON,8.0,32
12958,2025-10-19,JP,JAIPUR,15.0,309
12958,2025-10-19,AII,AJMER JN,8.0,443
12958,2025-10-19,FA,FALNA,3.0,650
12958,2025-10-19,ABR,ABU ROAD,0.0,748
12958,2025-10-19,PNU,PALANPUR JN,0.0,801
12958,2025-10-19,MSH,MAHESANA JN,3.0,866
12958,2025-10-19,SBIB,SABARMATI BG,-22.0,929
12958,2025-10-20,NDLS,NEW DELHI,1.0,0
12958,2025-10-20,DEC,DELHI CANTT,2.0,16
12958,2025-10-20,GGN,GURGAON,4.0,32
12958,2025-10-20,JP,JAIPUR,27.0,309
12958,2025-10-20,AII,AJMER JN,19.0,443
12958,2025-10-20,FA,FALNA,14.0,650
12958,2025-10-20,ABR,ABU ROAD,3.0,748
12958,2025-10-20,PNU,PALANPUR JN,0.0,801
12958,2025-10-20,MSH,MAHESANA JN,2.0,866
12958,2025-10-20,SBIB,SABARMATI BG,-26.0,929
12958,2025-10-21,NDLS,NEW DELHI,2.0,0
12958,2025-10-21,DEC,DELHI CANTT,1.0,16
12958,2025-10-21,GGN,GURGAON,2.0,32
12958,2025-10-21,JP,JAIPUR,3.0,309
12958,2025-10-21,AII,AJMER JN,7.0,443
12958,2025-10-21,FA,FALNA,4.0,650
12958,2025-10-21,ABR,ABU ROAD,0.0,748
12958,2025-10-21,PNU,PALANPUR JN,0.0,801
12958,2025-10-21,MSH,MAHESANA JN,1.0,866
12958,2025-10-21,SBIB,SABARMATI BG,-21.0,929
12958,2025-10-22,NDLS,NEW DELHI,1.0,0
12958,2025-10-22,DEC,DELHI CANTT,0.0,16
12958,2025-10-22,GGN,GURGAON,2.0,32
12958,2025-10-22,JP,JAIPUR,6.0,309
12958,2025-10-22,AII,AJMER JN,1.0,443
12958,2025-10-22,FA,FALNA,0.0,650
12958,2025-10-22,ABR,ABU ROAD,0.0,748
12958,2025-10-22,PNU,PALANPUR JN,0.0,801
12958,2025-10-22,MSH,MAHESANA JN,3.0,866
12958,2025-10-22,SBIB,SABARMATI BG,-23.0,929
12958,2025-10-23,NDLS,NEW DELHI,3.0,0
12958,2025-10-23,DEC,DELHI CANTT,7.0,16
12958,2025-10-23,GGN,GURGAON,6.0,32
12958,2025-10-23,JP,JAIPUR,13.0,309
12958,2025-10-23,AII,AJMER JN,15.0,443
12958,2025-10-23,FA,FALNA,4.0,650
12958,2025-10-23,ABR,ABU ROAD,1.0,748
12958,2025-10-23,PNU,PALANPUR JN,2.0,801
12958,2025-10-23,MSH,MAHESANA JN,3.0,866
12958,2025-10-23,SBIB,SABARMATI BG,-21.0,929
12958,2025-10-24,NDLS,NEW DELHI,0.0,0
12958,2025-10-24,DEC,DELHI CANTT,1.0,16
12958,2025-10-24,GGN,GURGAON,3.0,32
12958,2025-10-24,JP,JAIPUR,18.0,309
12958,2025-10-24,AII,AJMER JN,13.0,443
12958,2025-10-24,FA,FALNA,7.0,650
12958,2025-10-24,ABR,ABU ROAD,0.0,748
12958,2025-10-24,PNU,PALANPUR JN,0.0,801
12958,2025-10-24,MSH,MAHESANA JN,2.0,866
12958,2025-10-24,SBIB,SABARMATI BG,-26.0,929
12958,2025-10-25,NDLS,NEW DELHI,0.0,0
12958,2025-10-25,DEC,DELHI CANTT,2.0,16
12958,2025-10-25,GGN,GURGAON,3.0,32
12958,2025-10-25,JP,JAIPUR,21.0,309
