train_no,date,station_code,station_name,delay,distance
14310,2025-09-10,SFW,SARANGPUR,,979
14310,2025-09-10,SFY,SHAJAPUR,73.0,1006
14310,2025-09-10,MKC,MAKSI,0.0,1034
14310,2025-09-10,UJN,UJJAIN JN,7.0,1075
14310,2025-09-10,DWX,DEWAS,1.0,1115
14310,2025-09-10,LMNR,LAKSHMIBAI NGR,-45.0,1151
14310,2025-09-16,YNRK,YOGNAGARI RISHIKESH,1.0,0
14310,2025-09-16,RWL,RAIWALA,,11
14310,2025-09-16,MOTC,MOTICHUR,,18
14310,2025-09-16,HW,HARIDWAR JN,0.0,23
14310,2025-09-16,JWP,JWALAPUR,,27
14310,2025-09-16,RK,ROORKEE,1.0,68
14310,2025-09-16,SRE,SAHARANPUR,0.0,103
14310,2025-09-16,DBD,DEOBAND,8.0,137
14310,2025-09-16,MOZ,MUZAFFARNAGAR,7.0,161
14310,2025-09-16,MTC,MEERUT CITY,14.0,217
14310,2025-09-16,GZB,GHAZIABAD,0.0,264
14310,2025-09-16,NZM,H NIZAMUDDIN,0.0,287
14310,2025-09-16,FDB,FARIDABAD,4.0,308
14310,2025-09-16,KSV,KOSI KALAN,23.0,379
14310,2025-09-16,MTJ,MATHURA JN,36.0,420
14310,2025-09-16,RKM,RAJA KI MANDI,33.0,470
14310,2025-09-16,AGC,AGRA CANTT,28.0,474
14310,2025-09-16,DHO,DHAULPUR,15.0,526
14310,2025-09-16,MRA,MORENA,7.0,554
14310,2025-09-16,BAO,BANMOR,11.0,573
14310,2025-09-16,GWL,GWALIOR,6.0,592
14310,2025-09-16,SVPI,SHIVPURI,13.0,718
14310,2025-09-16,KLRS,KOLARAS,,744
14310,2025-09-16,GUNA,GUNA,26.0,820
14310,2025-09-16,RTA,RUTHIYAI,26.0,840
14310,2025-09-16,KHRJ,KUMBHRAJ,27.0,864
14310,2025-09-16,BRRG,BIYAVRA RAJGARH,30.0,917
14310,2025-09-16,PFR,PACHOR ROAD,33.0,947
14310,2025-09-16,SFW,SARANGPUR,,979
14310,2025-09-16,SFY,SHAJAPUR,72.0,1006
14310,2025-09-16,MKC,MAKSI,0.0,1034
14310,2025-09-16,UJN,UJJAIN JN,9.0,1075
14310,2025-09-16,DWX,DEWAS,3.0,1115
14310,2025-09-16,LMNR,LAKSHMIBAI NGR,-44.0,1151
14310,2025-09-17,YNRK,YOGNAGARI RISHIKESH,1.0,0
14310,2025-09-17,RWL,RAIWALA,,11
14310,2025-09-17,MOTC,MOTICHUR,,18
14310,2025-09-17,HW,HARIDWAR JN,2.0,23
14310,2025-09-17,JWP,JWALAPUR,,27
14310,2025-09-17,RK,ROORKEE,2.0,68
14310,2025-09-17,SRE,SAHARANPUR,0.0,103
14310,2025-09-17,DBD,DEOBAND,1.0,137
14310,2025-09-17,MOZ,MUZAFFARNAGAR,1.0,161
14310,2025-09-17,MTC,MEERUT CITY,5.0,217
14310,2025-09-17,GZB,GHAZIABAD,16.0,264
14310,2025-09-17,NZM,H NIZAMUDDIN,8.0,287
14310,2025-09-17,FDB,FARIDABAD,30.0,308
14310,2025-09-17,KSV,KOSI KALAN,45.0,379
14310,2025-09-17,MTJ,MATHURA JN,54.0,420
14310,2025-09-17,RKM,RAJA KI MANDI,58.0,470
14310,2025-09-17,AGC,AGRA CANTT,50.0,474
14310,2025-09-17,DHO,DHAULPUR,40.0,526
14310,2025-09-17,MRA,MORENA,32.0,554
14310,2025-09-17,BAO,BANMOR,31.0,573
14310,2025-09-17,GWL,GWALIOR,21.0,592
14310,2025-09-17,SVPI,SHIVPURI,24.0,718
14310,2025-09-17,KLRS,KOLARAS,,744
14310,2025-09-17,GUNA,GUNA,21.0,820
14310,2025-09-17,RTA,RUTHIYAI,21.0,840
14310,2025-09-17,KHRJ,KUMBHRAJ,28.0,864
14310,2025-09-17,BRRG,BIYAVRA RAJGARH,22.0,917
14310,2025-09-17,PFR,PACHOR ROAD,25.0,947
14310,2025-09-17,SFW,SARANGPUR,,979
14310,2025-09-17,SFY,SHAJAPUR,78.0,1006
14310,2025-09-17,MKC,MAKSI,0.0,1034
14310,2025-09-17,UJN,UJJAIN JN,20.0,1075
14310,2025-09-17,DWX,DEWAS,40.0,1115
14310,2025-09-17,LMNR,LAKSHMIBAI NGR,5.0,1151
14310,2025-09-23,YNRK,YOGNAGARI RISHIKESH,1.0,0
14310,2025-09-23,RWL,RAIWALA,,11
14310,2025-09-23,MOTC,MOTICHUR,,18
14310,2025-09-23,HW,HARIDWAR JN,10.0,23
14310,2025-09-23,JWP,JWALAPUR,,27
14310,2025-09-23,RK,ROORKEE,9.0,68
14310,2025-09-23,SRE,SAHARANPUR,1.0,103
14310,2025-09-23,DBD,DEOBAND,2.0,137
14310,2025-09-23,MOZ,MUZAFFARNAGAR,2.0,161
14310,2025-09-23,MTC,MEERUT CITY,5.0,217
14310,2025-09-23,GZB,GHAZIABAD,11.0,264
14310,2025-09-23,NZM,H NIZAMUDDIN,0.0,287
14310,2025-09-23,FDB,FARIDABAD,4.0,308
14310,2025-09-23,KSV,KOSI KALAN,0.0,379
14310,2025-09-23,MTJ,MATHURA JN,20.0,420
14310,2025-09-23,RKM,RAJA KI MANDI,35.0,470
14310,2025-09-23,AGC,AGRA CANTT,35.0,474
14310,2025-09-23,DHO,DHAULPUR,18.0,526
14310,2025-09-23,MRA,MORENA,10.0,554
14310,2025-09-23,BAO,BANMOR,8.0,573
14310,2025-09-23,GWL,GWALIOR,1.0,592
14310,2025-09-23,SVPI,SHIVPURI,19.0,718
14310,2025-09-23,KLRS,KOLARAS,,744
14310,2025-09-23,GUNA,GUNA,26.0,820
14310,2025-09-23,RTA,RUTHIYAI,27.0,840
14310,2025-09-23,KHRJ,KUMBHRAJ,28.0,864
14310,2025-09-23,BRRG,BIYAVRA RAJGARH,29.0,917
14310,2025-09-23,PFR,PACHOR ROAD,34.0,947
14310,2025-09-23,SFW,SARANGPUR,,979
14310,2025-09-23,SFY,SHAJAPUR,72.0,1006
14310,2025-09-23,MKC,MAKSI,0.0,1034
14310,2025-09-23,UJN,UJJAIN JN,12.0,1075
14310,2025-09-23,DWX,DEWAS,7.0,1115
14310,2025-09-23,LMNR,LAKSHMIBAI NGR,-40.0,1151
14310,2025-09-24,YNRK,YOGNAGARI RISHIKESH,0.0,0
14310,2025-09-24,RWL,RAIWALA,,11
14310,2025-09-24,MOTC,MOTICHUR,,18
14310,2025-09-24,HW,HARIDWAR JN,0.0,23
14310,2025-09-24,JWP,JWALAPUR,,27
14310,2025-09-24,RK,ROORKEE,0.0,68
14310,2025-09-24,SRE,SAHARANPUR,0.0,103
14310,2025-09-24,DBD,DEOBAND,1.0,137
14310,2025-09-24,MOZ,MUZAFFARNAGAR,1.0,161
14310,2025-09-24,MTC,MEERUT CITY,9.0,217
14310,2025-09-24,GZB,GHAZIABAD,3.0,264
14310,2025-09-24,NZM,H NIZAMUDDIN,0.0,287
14310,2025-09-24,FDB,FARIDABAD,7.0,308
14310,2025-09-24,KSV,KOSI KALAN,0.0,379
14310,2025-09-24,MTJ,MATHURA JN,12.0,420
14310,2025-09-24,RKM,RAJA KI MANDI,25.0,470
14310,2025-09-24,AGC,AGRA CANTT,18.0,474
14310,2025-09-24,DHO,DHAULPUR,9.0,526
14310,2025-09-24,MRA,MORENA,6.0,554
14310,2025-09-24,BAO,BANMOR,5.0,573
14310,2025-09-24,GWL,GWALIOR,5.0,592
14310,2025-09-24,SVPI,SHIVPURI,51.0,718
14310,2025-09-24,KLRS,KOLARAS,,744
14310,2025-09-24,GUNA,GUNA,69.0,820
14310,2025-09-24,RTA,RUTHIYAI,77.0,840
14310,2025-09-24,KHRJ,KUMBHRAJ,79.0,864
14310,2025-09-24,BRRG,BIYAVRA RAJGARH,119.0,917
14310,2025-09-24,PFR,PACHOR ROAD,121.0,947
14310,2025-09-24,SFW,SARANGPUR,,979
14310,2025-09-24,SFY,SHAJAPUR,122.0,1006
14310,2025-09-24,MKC,MAKSI,11.0,1034
14310,2025-09-24,UJN,UJJAIN JN,16.0,1075
14310,2025-09-24,DWX,DEWAS,12.0,1115
14310,2025-09-24,LMNR,LAKSHMIBAI NGR,-35.0,1151
14310,2025-09-30,YNRK,YOGNAGARI RISHIKESH,0.0,0
14310,2025-09-30,RWL,RAIWALA,,11
14310,2025-09-30,MOTC,MOTICHUR,,18
14310,2025-09-30,HW,HARIDWAR JN,0.0,23
14310,2025-09-30,JWP,JWALAPUR,,27
14310,2025-09-30,RK,ROORKEE,0.0,68
14310,2025-09-30,SRE,SAHARANPUR,0.0,103
14310,2025-09-30,DBD,DEOBAND,1.0,137
14310,2025-09-30,MOZ,MUZAFFARNAGAR,2.0,161
14310,2025-09-30,MTC,MEERUT CITY,11.0,217
14310,2025-09-30,GZB,GHAZIABAD,8.0,264
14310,2025-09-30,NZM,H NIZAMUDDIN,3.0,287
14310,2025-09-30,FDB,FARIDABAD,17.0,308
14310,2025-09-30,KSV,KOSI KALAN,12.0,379
14310,2025-09-30,MTJ,MATHURA JN,24.0,420
14310,2025-09-30,RKM,RAJA KI MANDI,46.0,470
14310,2025-09-30,AGC,AGRA CANTT,39.0,474
14310,2025-09-30,DHO,DHAULPUR,25.0,526
14310,2025-09-30,MRA,MORENA,22.0,554
14310,2025-09-30,BAO,BANMOR,22.0,573
14310,2025-09-30,GWL,GWALIOR,14.0,592
14310,2025-09-30,SVPI,SHIVPURI,28.0,718
14310,2025-09-30,KLRS,KOLARAS,,744
14310,2025-09-30,GUNA,GUNA,64.0,820
14310,2025-09-30,RTA,RUTHIYAI,64.0,840
14310,2025-09-30,KHRJ,KUMBHRAJ,72.0,864
14310,2025-09-30,BRRG,BIYAVRA RAJGARH,76.0,917
14310,2025-09-30,PFR,PACHOR ROAD,78.0,947
14310,2025-09-30,SFW,SARANGPUR,,979
14310,2025-09-30,SFY,SHAJAPUR,97.0,1006
14310,2025-09-30,MKC,MAKSI,0.0,1034
14310,2025-09-30,UJN,UJJAIN JN,6.0,1075
14310,2025-09-30,DWX,DEWAS,1.0,1115
14310,2025-09-30,LMNR,LAKSHMIBAI NGR,-44.0,1151
14310,2025-10-01,YNRK,YOGNAGARI RISHIKESH,3.0,0
14310,2025-10-01,RWL,RAIWALA,,11
14310,2025-10-01,MOTC,MOTICHUR,,18
14310,2025-10-01,HW,HARIDWAR JN,0.0,23
14310,2025-10-01,JWP,JWALAPUR,,27
14310,2025-10-01,RK,ROORKEE,0.0,68
14310,2025-10-01,SRE,SAHARANPUR,0.0,103
14310,2025-10-01,DBD,DEOBAND,1.0,137
14310,2025-10-01,MOZ,MUZAFFARNAGAR,4.0,161
14310,2025-10-01,MTC,MEERUT CITY,11.0,217
14310,2025-10-01,GZB,GHAZIABAD,18.0,264
14310,2025-10-01,NZM,H NIZAMUDDIN,11.0,287
14310,2025-10-01,FDB,FARIDABAD,28.0,308
14310,2025-10-01,KSV,KOSI KALAN,32.0,379
14310,2025-10-01,MTJ,MATHURA JN,45.0,420
14310,2025-10-01,RKM,RAJA KI MANDI,43.0,470
14310,2025-10-01,AGC,AGRA CANTT,40.0,474
14310,2025-10-01,DHO,DHAULPUR,27.0,526
14310,2025-10-01,MRA,MORENA,21.0,554
14310,2025-10-01,BAO,BANMOR,19.0,573
14310,2025-10-01,GWL,GWALIOR,11.0,592
14310,2025-10-01,SVPI,SHIVPURI,27.0,718
14310,2025-10-01,KLRS,KOLARAS,,744
14310,2025-10-01,GUNA,GUNA,32.0,820
14310,2025-10-01,RTA,RUTHIYAI,33.0,840
14310,2025-10-01,KHRJ,KUMBHRAJ,33.0,864
14310,2025-10-01,BRRG,BIYAVRA RAJGARH,45.0,917
14310,2025-10-01,PFR,PACHOR ROAD,49.0,947
14310,2025-10-01,SFW,SARANGPUR,,979
14310,2025-10-01,SFY,SHAJAPUR,73.0,1006
14310,2025-10-01,MKC,MAKSI,1.0,1034
14310,2025-10-01,UJN,UJJAIN JN,17.0,1075
14310,2025-10-01,DWX,DEWAS,12.0,1115
14310,2025-10-01,LMNR,LAKSHMIBAI NGR,-35.0,1151
14310,2025-10-07,YNRK,YOGNAGARI RISHIKESH,0.0,0
14310,2025-10-07,RWL,RAIWALA,,11
14310,2025-10-07,MOTC,MOTICHUR,,18
14310,2025-10-07,HW,HARIDWAR JN,1.0,23
14310,2025-10-07,JWP,JWALAPUR,,27
14310,2025-10-07,RK,ROORKEE,0.0,68
14310,2025-10-07,SRE,SAHARANPUR,0.0,103
14310,2025-10-07,DBD,DEOBAND,4.0,137
14310,2025-10-07,MOZ,MUZAFFARNAGAR,5.0,161
14310,2025-10-07,MTC,MEERUT CITY,14.0,217
14310,2025-10-07,GZB,GHAZIABAD,5.0,264
14310,2025-10-07,NZM,H NIZAMUDDIN,2.0,287
14310,2025-10-07,FDB,FARIDABAD,6.0,308
14310,2025-10-07,KSV,KOSI KALAN,10.0,379
14310,2025-10-07,MTJ,MATHURA JN,16.0,420
14310,2025-10-07,RKM,RAJA KI MANDI,28.0,470
14310,2025-10-07,AGC,AGRA CANTT,21.0,474
14310,2025-10-07,DHO,DHAULPUR,5.0,526
14310,2025-10-07,MRA,MORENA,1.0,554
14310,2025-10-07,BAO,BANMOR,2.0,573
14310,2025-10-07,GWL,GWALIOR,1.0,592
14310,2025-10-07,SVPI,SHIVPURI,8.0,718
14310,2025-10-07,KLRS,KOLARAS,,744
14310,2025-10-07,GUNA,GUNA,20.0,820
14310,2025-10-07,RTA,RUTHIYAI,19.0,840
14310,2025-10-07,KHRJ,KUMBHRAJ,19.0,864
14310,2025-10-07,BRRG,BIYAVRA RAJGARH,17.0,917
14310,2025-10-07,PFR,PACHOR ROAD,25.0,947
14310,2025-10-07,SFW,SARANGPUR,,979
14310,2025-10-07,SFY,SHAJAPUR,69.0,1006
14310,2025-10-07,MKC,MAKSI,0.0,1034
14310,2025-10-07,UJN,UJJAIN JN,7.0,1075
14310,2025-10-07,DWX,DEWAS,15.0,1115
14310,2025-10-07,LMNR,LAKSHMIBAI NGR,-30.0,1151
14310,2025-10-08,YNRK,YOGNAGARI RISHIKESH,0.0,0
14310,2025-10-08,RWL,RAIWALA,,11
14310,2025-10-08,MOTC,MOTICHUR,,18
14310,2025-10-08,HW,HARIDWAR JN,0.0,23
14310,2025-10-08,JWP,JWALAPUR,,27
14310,2025-10-08,RK,ROORKEE,0.0,68
14310,2025-10-08,SRE,SAHARANPUR,0.0,103
14310,2025-10-08,DBD,DEOBAND,2.0,137
14310,2025-10-08,MOZ,MUZAFFARNAGAR,4.0,161
14310,2025-10-08,MTC,MEERUT CITY,15.0,217
14310,2025-10-08,GZB,GHAZIABAD,13.0,264
14310,2025-10-08,NZM,H NIZAMUDDIN,11.0,287
14310,2025-10-08,FDB,FARIDABAD,30.0,308
14310,2025-10-08,KSV,KOSI KALAN,32.0,379
14310,2025-10-08,MTJ,MATHURA JN,49.0,420
14310,2025-10-08,RKM,RAJA KI MANDI,48.0,470
14310,2025-10-08,AGC,AGRA CANTT,43.0,474
14310,2025-10-08,DHO,DHAULPUR,30.0,526
14310,2025-10-08,MRA,MORENA,47.0,554
14310,2025-10-08,BAO,BANMOR,49.0,573
14310,2025-10-08,GWL,GWALIOR,78.0,592
14310,2025-10-08,SVPI,SHIVPURI,96.0,718
14310,2025-10-08,KLRS,KOLARAS,,744
14310,2025-10-08,GUNA,GUNA,146.0,820
14310,2025-10-08,RTA,RUTHIYAI,147.0,840
14310,2025-10-08,KHRJ,KUMBHRAJ,148.0,864
14310,2025-10-08,BRRG,BIYAVRA RAJGARH,183.0,917
14310,2025-10-08,PFR,PACHOR ROAD,190.0,947
14310,2025-10-08,SFW,SARANGPUR,,979
14310,2025-10-08,SFY,SHAJAPUR,193.0,1006
14310,2025-10-08,MKC,MAKSI,86.0,1034
14310,2025-10-08,UJN,UJJAIN JN,99.0,1075
14310,2025-10-08,DWX,DEWAS,104.0,1115
14310,2025-10-08,LMNR,LAKSHMIBAI NGR,56.0,1151
14310,2025-10-14,YNRK,YOGNAGARI RISHIKESH,1.0,0
14310,2025-10-14,RWL,RAIWALA,,11
14310,2025-10-14,MOTC,MOTICHUR,,18
14310,2025-10-14,HW,HARIDWAR JN,1.0,23
14310,2025-10-14,JWP,JWALAPUR,,27
14310,2025-10-14,RK,ROORKEE,13.0,68
14310,2025-10-14,SRE,SAHARANPUR,2.0,103
14310,2025-10-14,DBD,DEOBAND,4.0,137
14310,2025-10-14,MOZ,MUZAFFARNAGAR,0.0,161
14310,2025-10-14,MTC,MEERUT CITY,0.0,217
14310,2025-10-14,GZB,GHAZIABAD,2.0,264
14310,2025-10-14,NZM,H NIZAMUDDIN,9.0,287
14310,2025-10-14,FDB,FARIDABAD,20.0,308
14310,2025-10-14,KSV,KOSI KALAN,32.0,379
14310,2025-10-14,MTJ,MATHURA JN,41.0,420
14310,2025-10-14,RKM,RAJA KI MANDI,43.0,470
14310,2025-10-14,AGC,AGRA CANTT,37.0,474
14310,2025-10-14,DHO,DHAULPUR,22.0,526
14310,2025-10-14,MRA,MORENA,15.0,554
14310,2025-10-14,BAO,BANMOR,13.0,573
14310,2025-10-14,GWL,GWALIOR,8.0,592
14310,2025-10-14,SVPI,SHIVPURI,38.0,718
14310,2025-10-14,KLRS,KOLARAS,,744
14310,2025-10-14,GUNA,GUNA,74.0,820
14310,2025-10-14,RTA,RUTHIYAI,74.0,840
14310,2025-10-14,KHRJ,KUMBHRAJ,76.0,864
14310,2025-10-14,BRRG,BIYAVRA RAJGARH,83.0,917
14310,2025-10-14,PFR,PACHOR ROAD,88.0,947
14310,2025-10-14,SFW,SARANGPUR,,979
14310,2025-10-14,SFY,SHAJAPUR,92.0,1006
14310,2025-10-14,MKC,MAKSI,1.0,1034
14310,2025-10-14,UJN,UJJAIN JN,0.0,1075
14310,2025-10-14,DWX,DEWAS,57.0,1115
14310,2025-10-14,LMNR,LAKSHMIBAI NGR,13.0,1151
14310,2025-10-15,YNRK,YOGNAGARI RISHIKESH,2.0,0
14310,2025-10-15,RWL,RAIWALA,,11
14310,2025-10-15,MOTC,MOTICHUR,,18
14310,2025-10-15,HW,HARIDWAR JN,0.0,23
14310,2025-10-15,JWP,JWALAPUR,,27
14310,2025-10-15,RK,ROORKEE,5.0,68
14310,2025-10-15,SRE,SAHARANPUR,1.0,103
14310,2025-10-15,DBD,DEOBAND,7.0,137
14310,2025-10-15,MOZ,MUZAFFARNAGAR,6.0,161
14310,2025-10-15,MTC,MEERUT CITY,6.0,217
14310,2025-10-15,GZB,GHAZIABAD,1.0,264
14310,2025-10-15,NZM,H NIZAMUDDIN,0.0,287
14310,2025-10-15,FDB,FARIDABAD,6.0,308
14310,2025-10-15,KSV,KOSI KALAN,9.0,379
14310,2025-10-15,MTJ,MATHURA JN,30.0,420
14310,2025-10-15,RKM,RAJA KI MANDI,29.0,470
14310,2025-10-15,AGC,AGRA CANTT,25.0,474
14310,2025-10-15,DHO,DHAULPUR,8.0,526
14310,2025-10-15,MRA,MORENA,21.0,554
14310,2025-10-15,BAO,BANMOR,22.0,573
14310,2025-10-15,GWL,GWALIOR,14.0,592
14310,2025-10-15,SVPI,SHIVPURI,14.0,718
14310,2025-10-15,KLRS,KOLARAS,,744
14310,2025-10-15,GUNA,GUNA,0.0,820
14310,2025-10-15,RTA,RUTHIYAI,1.0,840
14310,2025-10-15,KHRJ,KUMBHRAJ,1.0,864
14310,2025-10-15,BRRG,BIYAVRA RAJGARH,1.0,917
14310,2025-10-15,PFR,PACHOR ROAD,6.0,947
14310,2025-10-15,SFW,SARANGPUR,,979
14310,2025-10-15,SFY,SHAJAPUR,74.0,1006
14310,2025-10-15,MKC,MAKSI,0.0,1034
14310,2025-10-15,UJN,UJJAIN JN,9.0,1075
14310,2025-10-15,DWX,DEWAS,46.0,1115
14310,2025-10-15,LMNR,LAKSHMIBAI NGR,-2.0,1151
14310,2025-10-21,YNRK,YOGNAGARI RISHIKESH,8.0,0
14310,2025-10-21,RWL,RAIWALA,,11
14310,2025-10-21,MOTC,MOTICHUR,,18
14310,2025-10-21,HW,HARIDWAR JN,1.0,23
14310,2025-10-21,JWP,JWALAPUR,,27
14310,2025-10-21,RK,ROORKEE,4.0,68
14310,2025-10-21,SRE,SAHARANPUR,1.0,103
14310,2025-10-21,DBD,DEOBAND,5.0,137
14310,2025-10-21,MOZ,MUZAFFARNAGAR,3.0,161
14310,2025-10-21,MTC,MEERUT CITY,10.0,217
14310,2025-10-21,GZB,GHAZIABAD,2.0,264
14310,2025-10-21,NZM,H NIZAMUDDIN,2.0,287
14310,2025-10-21,FDB,FARIDABAD,25.0,308
14310,2025-10-21,KSV,KOSI KALAN,33.0,379
14310,2025-10-21,MTJ,MATHURA JN,38.0,420
14310,2025-10-21,RKM,RAJA KI MANDI,19.0,470
14310,2025-10-21,AGC,AGRA CANTT,32.0,474
14310,2025-10-21,DHO,DHAULPUR,15.0,526
14310,2025-10-21,MRA,MORENA,10.0,554
14310,2025-10-21,BAO,BANMOR,9.0,573
14310,2025-10-21,GWL,GWALIOR,0.0,592
14310,2025-10-21,SVPI,SHIVPURI,41.0,718
14310,2025-10-21,KLRS,KOLARAS,,744
14310,2025-10-21,GUNA,GUNA,19.0,820
14310,2025-10-21,RTA,RUTHIYAI,21.0,840
14310,2025-10-21,KHRJ,KUMBHRAJ,22.0,864
14310,2025-10-21,BRRG,BIYAVRA RAJGARH,24.0,917
14310,2025-10-21,PFR,PACHOR ROAD,34.0,947
14310,2025-10-21,SFW,SARANGPUR,,979
14310,2025-10-21,SFY,SHAJAPUR,81.0,1006
14310,2025-10-21,MKC,MAKSI,0.0,1034
14310,2025-10-21,UJN,UJJAIN JN,21.0,1075
14310,2025-10-21,DWX,DEWAS,20.0,1115
14310,2025-10-21,LMNR,LAKSHMIBAI NGR,-27.0,1151
14310,2025-10-22,YNRK,YOGNAGARI RISHIKESH,0.0,0
14310,2025-10-22,RWL,RAIWALA,,11
14310,2025-10-22,MOTC,MOTICHUR,,18
14310,2025-10-22,HW,HARIDWAR JN,0.0,23
14310,2025-10-22,JWP,JWALAPUR,,27
14310,2025-10-22,RK,ROORKEE,0.0,68
14310,2025-10-22,SRE,SAHARANPUR,2.0,103
14310,2025-10-22,DBD,DEOBAND,2.0,137
14310,2025-10-22,MOZ,MUZAFFARNAGAR,2.0,161
14310,2025-10-22,MTC,MEERUT CITY,0.0,217
14310,2025-10-22,GZB,GHAZIABAD,2.0,264
14310,2025-10-22,NZM,H NIZAMUDDIN,2.0,287
14310,2025-10-22,FDB,FARIDABAD,3.0,308
14310,2025-10-22,KSV,KOSI KALAN,5.0,379
14310,2025-10-22,MTJ,MATHURA JN,61.0,420
14310,2025-10-22,RKM,RAJA KI MANDI,56.0,470
14310,2025-10-22,AGC,AGRA CANTT,51.0,474
14310,2025-10-22,DHO,DHAULPUR,38.0,526
14310,2025-10-22,MRA,MORENA,31.0,554
14310,2025-10-22,BAO,BANMOR,29.0,573
14310,2025-10-22,GWL,GWALIOR,24.0,592
14310,2025-10-22,SVPI,SHIVPURI,32.0,718
14310,2025-10-22,KLRS,KOLARAS,,744
14310,2025-10-22,GUNA,GUNA,126.0,820
14310,2025-10-22,RTA,RUTHIYAI,124.0,840
14310,2025-10-22,KHRJ,KUMBHRAJ,124.0,864
14310,2025-10-22,BRRG,BIYAVRA RAJGARH,121.0,917
14310,2025-10-22,PFR,PACHOR ROAD,124.0,947
14310,2025-10-22,SFW,SARANGPUR,,979
14310,2025-10-22,SFY,SHAJAPUR,125.0,1006
14310,2025-10-22,MKC,MAKSI,15.0,1034
14310,2025-10-22,UJN,UJJAIN JN,15.0,1075
14310,2025-10-22,DWX,DEWAS,13.0,1115
14310,2025-10-22,LMNR,LAKSHMIBAI NGR,-31.0,1151
14310,2025-10-28,YNRK,YOGNAGARI RISHIKESH,1.0,0
14310,2025-10-28,RWL,RAIWALA,,11
14310,2025-10-28,MOTC,MOTICHUR,,18
14310,2025-10-28,HW,HARIDWAR JN,0.0,23
14310,2025-10-28,JWP,JWALAPUR,,27
14310,2025-10-28,RK,ROORKEE,6.0,68
14310,2025-10-28,SRE,SAHARANPUR,0.0,103
14310,2025-10-28,DBD,DEOBAND,0.0,137
