train_no,date,station_code,station_name,delay,distance
12628,2025-09-09,KLBG,KALABURAGI JN,1.0,1821
12628,2025-09-09,WADI,WADI,0.0,1858
12628,2025-09-09,YG,YADGIR,8.0,1897
12628,2025-09-09,RC,RAICHUR,10.0,1965
12628,2025-09-09,MALM,MANTHRALAYAM RD,12.0,1994
12628,2025-09-09,AD,ADONI,10.0,2035
12628,2025-09-09,GTL,GUNTAKAL JN,2.0,2086
12628,2025-09-09,ATP,ANANTAPUR,2.0,2172
12628,2025-09-09,DMM,DHARMAVARAM JN,3.0,2205
12628,2025-09-09,SSPN,SAI P NILAYAM,15.0,2238
12628,2025-09-09,PKD,PENUKONDA,13.0,2259
12628,2025-09-09,HUP,HINDUPUR,20.0,2296
12628,2025-09-09,YNK,YELHANKA JN,14.0,2379
12628,2025-09-09,BNC,BANGALORE CANT,12.0,2402
12628,2025-09-09,SBC,KSR BANGALORE CY JN,-28.0,2406
12628,2025-09-10,NDLS,NEW DELHI,0.0,0
12628,2025-09-10,MTJ,MATHURA JN,16.0,141
12628,2025-09-10,AGC,AGRA CANTT,18.0,195
12628,2025-09-10,GWL,GWALIOR,12.0,313
12628,2025-09-10,VGLJ,V LAKSHMIBAI JHANSI,15.0,410
12628,2025-09-10,BINA,BINA JN,0.0,563
12628,2025-09-10,BPL,BHOPAL JN,6.0,701
12628,2025-09-10,ET,ITARSI JN,1.0,793
12628,2025-09-10,KNW,KHANDWA,0.0,976
12628,2025-09-10,BAU,BURHANPUR,0.0,1045
12628,2025-09-10,BSL,BHUSAVAL JN,0.0,1100
12628,2025-09-10,JL,JALGAON JN,17.0,1124
12628,2025-09-10,MMR,MANMAD JN,85.0,1284
12628,2025-09-10,KPG,KOPARGAON,75.0,1326
12628,2025-09-10,BAP,BELAPUR,75.0,1370
12628,2025-09-10,ANG,AHMADNAGAR,103.0,1437
12628,2025-09-10,DD,DAUND JN,145.0,1520
12628,2025-09-10,KWV,KURDUVADI,148.0,1630
12628,2025-09-10,SUR,SOLAPUR JN,124.0,1708
12628,2025-09-10,KLBG,KALABURAGI JN,138.0,1821
12628,2025-09-10,WADI,WADI,91.0,1858
12628,2025-09-10,YG,YADGIR,98.0,1897
12628,2025-09-10,RC,RAICHUR,100.0,1965
12628,2025-09-10,MALM,MANTHRALAYAM RD,104.0,1994
12628,2025-09-10,AD,ADONI,100.0,2035
12628,2025-09-10,GTL,GUNTAKAL JN,87.0,2086
12628,2025-09-10,ATP,ANANTAPUR,89.0,2172
12628,2025-09-10,DMM,DHARMAVARAM JN,51.0,2205
12628,2025-09-10,SSPN,SAI P NILAYAM,57.0,2238
12628,2025-09-10,PKD,PENUKONDA,51.0,2259
12628,2025-09-10,HUP,HINDUPUR,57.0,2296
12628,2025-09-10,YNK,YELHANKA JN,50.0,2379
12628,2025-09-10,BNC,BANGALORE CANT,57.0,2402
12628,2025-09-10,SBC,KSR BANGALORE CY JN,17.0,2406
12628,2025-09-11,NDLS,NEW DELHI,2.0,0
12628,2025-09-11,MTJ,MATHURA JN,18.0,141
12628,2025-09-11,AGC,AGRA CANTT,10.0,195
12628,2025-09-11,GWL,GWALIOR,6.0,313
12628,2025-09-11,VGLJ,V LAKSHMIBAI JHANSI,0.0,410
12628,2025-09-11,BINA,BINA JN,2.0,563
12628,2025-09-11,BPL,BHOPAL JN,0.0,701
12628,2025-09-11,ET,ITARSI JN,5.0,793
12628,2025-09-11,KNW,KHANDWA,7.0,976
12628,2025-09-11,BAU,BURHANPUR,13.0,1045
12628,2025-09-11,BSL,BHUSAVAL JN,13.0,1100
12628,2025-09-11,JL,JALGAON JN,30.0,1124
12628,2025-09-11,MMR,MANMAD JN,36.0,1284
12628,2025-09-11,KPG,KOPARGAON,26.0,1326
12628,2025-09-11,BAP,BELAPUR,35.0,1370
12628,2025-09-11,ANG,AHMADNAGAR,23.0,1437
12628,2025-09-11,DD,DAUND JN,22.0,1520
12628,2025-09-11,KWV,KURDUVADI,45.0,1630
12628,2025-09-11,SUR,SOLAPUR JN,32.0,1708
12628,2025-09-11,KLBG,KALABURAGI JN,36.0,1821
12628,2025-09-11,WADI,WADI,1.0,1858
12628,2025-09-11,YG,YADGIR,15.0,1897
12628,2025-09-11,RC,RAICHUR,22.0,1965
12628,2025-09-11,MALM,MANTHRALAYAM RD,25.0,1994
12628,2025-09-11,AD,ADONI,31.0,2035
12628,2025-09-11,GTL,GUNTAKAL JN,26.0,2086
12628,2025-09-11,ATP,ANANTAPUR,21.0,2172
12628,2025-09-11,DMM,DHARMAVARAM JN,2.0,2205
12628,2025-09-11,SSPN,SAI P NILAYAM,10.0,2238
12628,2025-09-11,PKD,PENUKONDA,7.0,2259
12628,2025-09-11,HUP,HINDUPUR,13.0,2296
12628,2025-09-11,YNK,YELHANKA JN,1.0,2379
12628,2025-09-11,BNC,BANGALORE CANT,10.0,2402
12628,2025-09-11,SBC,KSR BANGALORE CY JN,-31.0,2406
12628,2025-09-12,NDLS,NEW DELHI,2.0,0
12628,2025-09-12,MTJ,MATHURA JN,35.0,141
12628,2025-09-12,AGC,AGRA CANTT,19.0,195
12628,2025-09-12,GWL,GWALIOR,28.0,313
12628,2025-09-12,VGLJ,V LAKSHMIBAI JHANSI,24.0,410
12628,2025-09-12,BINA,BINA JN,1.0,563
12628,2025-09-12,BPL,BHOPAL JN,5.0,701
12628,2025-09-12,ET,ITARSI JN,1.0,793
12628,2025-09-12,KNW,KHANDWA,1.0,976
12628,2025-09-12,BAU,BURHANPUR,3.0,1045
12628,2025-09-12,BSL,BHUSAVAL JN,1.0,1100
12628,2025-09-12,JL,JALGAON JN,5.0,1124
12628,2025-09-12,MMR,MANMAD JN,22.0,1284
12628,2025-09-12,KPG,KOPARGAON,20.0,1326
12628,2025-09-12,BAP,BELAPUR,41.0,1370
12628,2025-09-12,ANG,AHMADNAGAR,36.0,1437
12628,2025-09-12,DD,DAUND JN,44.0,1520
12628,2025-09-12,KWV,KURDUVADI,58.0,1630
12628,2025-09-12,SUR,SOLAPUR JN,40.0,1708
12628,2025-09-12,KLBG,KALABURAGI JN,44.0,1821
12628,2025-09-12,WADI,WADI,0.0,1858
12628,2025-09-12,YG,YADGIR,7.0,1897
12628,2025-09-12,RC,RAICHUR,4.0,1965
12628,2025-09-12,MALM,MANTHRALAYAM RD,8.0,1994
12628,2025-09-12,AD,ADONI,3.0,2035
12628,2025-09-12,GTL,GUNTAKAL JN,1.0,2086
12628,2025-09-12,ATP,ANANTAPUR,1.0,2172
12628,2025-09-12,DMM,DHARMAVARAM JN,1.0,2205
12628,2025-09-12,SSPN,SAI P NILAYAM,11.0,2238
12628,2025-09-12,PKD,PENUKONDA,9.0,2259
12628,2025-09-12,HUP,HINDUPUR,14.0,2296
12628,2025-09-12,YNK,YELHANKA JN,0.0,2379
12628,2025-09-12,BNC,BANGALORE CANT,19.0,2402
12628,2025-09-12,SBC,KSR BANGALORE CY JN,-21.0,2406
12628,2025-09-13,NDLS,NEW DELHI,0.0,0
12628,2025-09-13,MTJ,MATHURA JN,24.0,141
12628,2025-09-13,AGC,AGRA CANTT,16.0,195
12628,2025-09-13,GWL,GWALIOR,2.0,313
12628,2025-09-13,VGLJ,V LAKSHMIBAI JHANSI,0.0,410
12628,2025-09-13,BINA,BINA JN,0.0,563
12628,2025-09-13,BPL,BHOPAL JN,0.0,701
12628,2025-09-13,ET,ITARSI JN,3.0,793
12628,2025-09-13,KNW,KHANDWA,2.0,976
12628,2025-09-13,BAU,BURHANPUR,7.0,1045
12628,2025-09-13,BSL,BHUSAVAL JN,2.0,1100
12628,2025-09-13,JL,JALGAON JN,5.0,1124
12628,2025-09-13,MMR,MANMAD JN,10.0,1284
12628,2025-09-13,KPG,KOPARGAON,7.0,1326
12628,2025-09-13,BAP,BELAPUR,27.0,1370
12628,2025-09-13,ANG,AHMADNAGAR,15.0,1437
12628,2025-09-13,DD,DAUND JN,47.0,1520
12628,2025-09-13,KWV,KURDUVADI,54.0,1630
12628,2025-09-13,SUR,SOLAPUR JN,33.0,1708
12628,2025-09-13,KLBG,KALABURAGI JN,53.0,1821
12628,2025-09-13,WADI,WADI,5.0,1858
12628,2025-09-13,YG,YADGIR,15.0,1897
12628,2025-09-13,RC,RAICHUR,11.0,1965
12628,2025-09-13,MALM,MANTHRALAYAM RD,15.0,1994
12628,2025-09-13,AD,ADONI,11.0,2035
12628,2025-09-13,GTL,GUNTAKAL JN,25.0,2086
12628,2025-09-13,ATP,ANANTAPUR,17.0,2172
12628,2025-09-13,DMM,DHARMAVARAM JN,0.0,2205
12628,2025-09-13,SSPN,SAI P NILAYAM,7.0,2238
12628,2025-09-13,PKD,PENUKONDA,3.0,2259
12628,2025-09-13,HUP,HINDUPUR,11.0,2296
12628,2025-09-13,YNK,YELHANKA JN,18.0,2379
12628,2025-09-13,BNC,BANGALORE CANT,14.0,2402
12628,2025-09-13,SBC,KSR BANGALORE CY JN,-22.0,2406
12628,2025-09-14,NDLS,NEW DELHI,1.0,0
12628,2025-09-14,MTJ,MATHURA JN,27.0,141
12628,2025-09-14,AGC,AGRA CANTT,12.0,195
12628,2025-09-14,GWL,GWALIOR,10.0,313
12628,2025-09-14,VGLJ,V LAKSHMIBAI JHANSI,0.0,410
12628,2025-09-14,BINA,BINA JN,2.0,563
12628,2025-09-14,BPL,BHOPAL JN,4.0,701
12628,2025-09-14,ET,ITARSI JN,0.0,793
12628,2025-09-14,KNW,KHANDWA,7.0,976
12628,2025-09-14,BAU,BURHANPUR,12.0,1045
12628,2025-09-14,BSL,BHUSAVAL JN,13.0,1100
12628,2025-09-14,JL,JALGAON JN,19.0,1124
12628,2025-09-14,MMR,MANMAD JN,168.0,1284
12628,2025-09-14,KPG,KOPARGAON,166.0,1326
12628,2025-09-14,BAP,BELAPUR,168.0,1370
12628,2025-09-14,ANG,AHMADNAGAR,178.0,1437
12628,2025-09-14,DD,DAUND JN,159.0,1520
12628,2025-09-14,KWV,KURDUVADI,166.0,1630
12628,2025-09-14,SUR,SOLAPUR JN,153.0,1708
12628,2025-09-14,KLBG,KALABURAGI JN,157.0,1821
12628,2025-09-14,WADI,WADI,114.0,1858
12628,2025-09-14,YG,YADGIR,123.0,1897
12628,2025-09-14,RC,RAICHUR,102.0,1965
12628,2025-09-14,MALM,MANTHRALAYAM RD,106.0,1994
12628,2025-09-14,AD,ADONI,102.0,2035
12628,2025-09-14,GTL,GUNTAKAL JN,86.0,2086
12628,2025-09-14,ATP,ANANTAPUR,91.0,2172
12628,2025-09-14,DMM,DHARMAVARAM JN,55.0,2205
12628,2025-09-14,SSPN,SAI P NILAYAM,61.0,2238
12628,2025-09-14,PKD,PENUKONDA,55.0,2259
12628,2025-09-14,HUP,HINDUPUR,70.0,2296
12628,2025-09-14,YNK,YELHANKA JN,53.0,2379
12628,2025-09-14,BNC,BANGALORE CANT,62.0,2402
12628,2025-09-14,SBC,KSR BANGALORE CY JN,21.0,2406
12628,2025-09-15,NDLS,NEW DELHI,0.0,0
12628,2025-09-15,MTJ,MATHURA JN,20.0,141
12628,2025-09-15,AGC,AGRA CANTT,17.0,195
12628,2025-09-15,GWL,GWALIOR,0.0,313
12628,2025-09-15,VGLJ,V LAKSHMIBAI JHANSI,1.0,410
12628,2025-09-15,BINA,BINA JN,2.0,563
12628,2025-09-15,BPL,BHOPAL JN,2.0,701
12628,2025-09-15,ET,ITARSI JN,1.0,793
12628,2025-09-15,KNW,KHANDWA,31.0,976
12628,2025-09-15,BAU,BURHANPUR,34.0,1045
12628,2025-09-15,BSL,BHUSAVAL JN,31.0,1100
12628,2025-09-15,JL,JALGAON JN,50.0,1124
12628,2025-09-15,MMR,MANMAD JN,40.0,1284
12628,2025-09-15,KPG,KOPARGAON,31.0,1326
12628,2025-09-15,BAP,BELAPUR,40.0,1370
12628,2025-09-15,ANG,AHMADNAGAR,50.0,1437
12628,2025-09-15,DD,DAUND JN,54.0,1520
12628,2025-09-15,KWV,KURDUVADI,54.0,1630
12628,2025-09-15,SUR,SOLAPUR JN,35.0,1708
12628,2025-09-15,KLBG,KALABURAGI JN,45.0,1821
12628,2025-09-15,WADI,WADI,8.0,1858
12628,2025-09-15,YG,YADGIR,23.0,1897
12628,2025-09-15,RC,RAICHUR,9.0,1965
12628,2025-09-15,MALM,MANTHRALAYAM RD,12.0,1994
12628,2025-09-15,AD,ADONI,6.0,2035
12628,2025-09-15,GTL,GUNTAKAL JN,3.0,2086
12628,2025-09-15,ATP,ANANTAPUR,1.0,2172
12628,2025-09-15,DMM,DHARMAVARAM JN,0.0,2205
12628,2025-09-15,SSPN,SAI P NILAYAM,8.0,2238
12628,2025-09-15,PKD,PENUKONDA,6.0,2259
12628,2025-09-15,HUP,HINDUPUR,13.0,2296
12628,2025-09-15,YNK,YELHANKA JN,3.0,2379
12628,2025-09-15,BNC,BANGALORE CANT,16.0,2402
12628,2025-09-15,SBC,KSR BANGALORE CY JN,-24.0,2406
12628,2025-09-16,NDLS,NEW DELHI,3.0,0
12628,2025-09-16,MTJ,MATHURA JN,29.0,141
12628,2025-09-16,AGC,AGRA CANTT,17.0,195
12628,2025-09-16,GWL,GWALIOR,151.0,313
12628,2025-09-16,VGLJ,V LAKSHMIBAI JHANSI,13.0,410
12628,2025-09-16,BINA,BINA JN,446.0,563
12628,2025-09-16,BPL,BHOPAL JN,493.0,701
12628,2025-09-16,ET,ITARSI JN,464.0,793
12628,2025-09-16,KNW,KHANDWA,453.0,976
12628,2025-09-16,BAU,BURHANPUR,449.0,1045
12628,2025-09-16,BSL,BHUSAVAL JN,445.0,1100
12628,2025-09-16,JL,JALGAON JN,454.0,1124
12628,2025-09-16,MMR,MANMAD JN,472.0,1284
12628,2025-09-16,KPG,KOPARGAON,466.0,1326
12628,2025-09-16,BAP,BELAPUR,471.0,1370
12628,2025-09-16,ANG,AHMADNAGAR,503.0,1437
12628,2025-09-16,DD,DAUND JN,509.0,1520
12628,2025-09-16,KWV,KURDUVADI,520.0,1630
12628,2025-09-16,SUR,SOLAPUR JN,501.0,1708
12628,2025-09-16,KLBG,KALABURAGI JN,503.0,1821
12628,2025-09-16,WADI,WADI,470.0,1858
12628,2025-09-16,YG,YADGIR,475.0,1897
12628,2025-09-16,RC,RAICHUR,483.0,1965
12628,2025-09-16,MALM,MANTHRALAYAM RD,495.0,1994
12628,2025-09-16,AD,ADONI,490.0,2035
12628,2025-09-16,GTL,GUNTAKAL JN,469.0,2086
12628,2025-09-16,ATP,ANANTAPUR,468.0,2172
12628,2025-09-16,DMM,DHARMAVARAM JN,430.0,2205
12628,2025-09-16,SSPN,SAI P NILAYAM,434.0,2238
12628,2025-09-16,PKD,PENUKONDA,427.0,2259
12628,2025-09-16,HUP,HINDUPUR,437.0,2296
12628,2025-09-16,YNK,YELHANKA JN,425.0,2379
12628,2025-09-16,BNC,BANGALORE CANT,431.0,2402
12628,2025-09-16,SBC,KSR BANGALORE CY JN,397.0,2406
12628,2025-09-17,NDLS,NEW DELHI,0.0,0
12628,2025-09-17,MTJ,MATHURA JN,22.0,141
12628,2025-09-17,AGC,AGRA CANTT,11.0,195
12628,2025-09-17,GWL,GWALIOR,0.0,313
12628,2025-09-17,VGLJ,V LAKSHMIBAI JHANSI,0.0,410
12628,2025-09-17,BINA,BINA JN,0.0,563
12628,2025-09-17,BPL,BHOPAL JN,0.0,701
12628,2025-09-17,ET,ITARSI JN,9.0,793
12628,2025-09-17,KNW,KHANDWA,3.0,976
12628,2025-09-17,BAU,BURHANPUR,10.0,1045
12628,2025-09-17,BSL,BHUSAVAL JN,6.0,1100
12628,2025-09-17,JL,JALGAON JN,10.0,1124
12628,2025-09-17,MMR,MANMAD JN,44.0,1284
12628,2025-09-17,KPG,KOPARGAON,35.0,1326
12628,2025-09-17,BAP,BELAPUR,38.0,1370
12628,2025-09-17,ANG,AHMADNAGAR,43.0,1437
12628,2025-09-17,DD,DAUND JN,32.0,1520
12628,2025-09-17,KWV,KURDUVADI,35.0,1630
12628,2025-09-17,SUR,SOLAPUR JN,11.0,1708
12628,2025-09-17,KLBG,KALABURAGI JN,13.0,1821
12628,2025-09-17,WADI,WADI,1.0,1858
12628,2025-09-17,YG,YADGIR,10.0,1897
12628,2025-09-17,RC,RAICHUR,12.0,1965
12628,2025-09-17,MALM,MANTHRALAYAM RD,19.0,1994
12628,2025-09-17,AD,ADONI,15.0,2035
12628,2025-09-17,GTL,GUNTAKAL JN,7.0,2086
12628,2025-09-17,ATP,ANANTAPUR,5.0,2172
12628,2025-09-17,DMM,DHARMAVARAM JN,0.0,2205
12628,2025-09-17,SSPN,SAI P NILAYAM,37.0,2238
12628,2025-09-17,PKD,PENUKONDA,34.0,2259
12628,2025-09-17,HUP,HINDUPUR,39.0,2296
12628,2025-09-17,YNK,YELHANKA JN,54.0,2379
12628,2025-09-17,BNC,BANGALORE CANT,53.0,2402
12628,2025-09-17,SBC,KSR BANGALORE CY JN,12.0,2406
12628,2025-09-18,NDLS,NEW DELHI,1.0,0
12628,2025-09-18,MTJ,MATHURA JN,30.0,141
12628,2025-09-18,AGC,AGRA CANTT,18.0,195
12628,2025-09-18,GWL,GWALIOR,6.0,313
12628,2025-09-18,VGLJ,V LAKSHMIBAI JHANSI,2.0,410
12628,2025-09-18,BINA,BINA JN,9.0,563
12628,2025-09-18,BPL,BHOPAL JN,7.0,701
12628,2025-09-18,ET,ITARSI JN,0.0,793
12628,2025-09-18,KNW,KHANDWA,40.0,976
12628,2025-09-18,BAU,BURHANPUR,55.0,1045
12628,2025-09-18,BSL,BHUSAVAL JN,52.0,1100
12628,2025-09-18,JL,JALGAON JN,57.0,1124
12628,2025-09-18,MMR,MANMAD JN,64.0,1284
12628,2025-09-18,KPG,KOPARGAON,58.0,1326
12628,2025-09-18,BAP,BELAPUR,69.0,1370
12628,2025-09-18,ANG,AHMADNAGAR,77.0,1437
12628,2025-09-18,DD,DAUND JN,96.0,1520
12628,2025-09-18,KWV,KURDUVADI,100.0,1630
12628,2025-09-18,SUR,SOLAPUR JN,93.0,1708
12628,2025-09-18,KLBG,KALABURAGI JN,111.0,1821
12628,2025-09-18,WADI,WADI,76.0,1858
12628,2025-09-18,YG,YADGIR,80.0,1897
12628,2025-09-18,RC,RAICHUR,75.0,1965
12628,2025-09-18,MALM,MANTHRALAYAM RD,81.0,1994
12628,2025-09-18,AD,ADONI,72.0,2035
12628,2025-09-18,GTL,GUNTAKAL JN,49.0,2086
12628,2025-09-18,ATP,ANANTAPUR,41.0,2172
12628,2025-09-18,DMM,DHARMAVARAM JN,4.0,2205
12628,2025-09-18,SSPN,SAI P NILAYAM,9.0,2238
12628,2025-09-18,PKD,PENUKONDA,5.0,2259
12628,2025-09-18,HUP,HINDUPUR,10.0,2296
12628,2025-09-18,YNK,YELHANKA JN,26.0,2379
12628,2025-09-18,BNC,BANGALORE CANT,25.0,2402
12628,2025-09-18,SBC,KSR BANGALORE CY JN,-17.0,2406
12628,2025-09-19,NDLS,NEW DELHI,1.0,0
12628,2025-09-19,MTJ,MATHURA JN,34.0,141
12628,2025-09-19,AGC,AGRA CANTT,27.0,195
12628,2025-09-19,GWL,GWALIOR,15.0,313
12628,2025-09-19,VGLJ,V LAKSHMIBAI JHANSI,11.0,410
12628,2025-09-19,BINA,BINA JN,13.0,563
12628,2025-09-19,BPL,BHOPAL JN,25.0,701
12628,2025-09-19,ET,ITARSI JN,1.0,793
12628,2025-09-19,KNW,KHANDWA,3.0,976
12628,2025-09-19,BAU,BURHANPUR,11.0,1045
12628,2025-09-19,BSL,BHUSAVAL JN,10.0,1100
12628,2025-09-19,JL,JALGAON JN,11.0,1124
12628,2025-09-19,MMR,MANMAD JN,36.0,1284
12628,2025-09-19,KPG,KOPARGAON,22.0,1326
12628,2025-09-19,BAP,BELAPUR,29.0,1370
12628,2025-09-19,ANG,AHMADNAGAR,45.0,1437
12628,2025-09-19,DD,DAUND JN,30.0,1520
12628,2025-09-19,KWV,KURDUVADI,32.0,1630
12628,2025-09-19,SUR,SOLAPUR JN,34.0,1708
12628,2025-09-19,KLBG,KALABURAGI JN,29.0,1821
12628,2025-09-19,WADI,WADI,0.0,1858
12628,2025-09-19,YG,YADGIR,6.0,1897
12628,2025-09-19,RC,RAICHUR,20.0,1965
12628,2025-09-19,MALM,MANTHRALAYAM RD,29.0,1994
12628,2025-09-19,AD,ADONI,30.0,2035
12628,2025-09-19,GTL,GUNTAKAL JN,11.0,2086
12628,2025-09-19,ATP,ANANTAPUR,3.0,2172
12628,2025-09-19,DMM,DHARMAVARAM JN,0.0,2205
12628,2025-09-19,SSPN,SAI P NILAYAM,7.0,2238
