train_no,correlation,mean_previous_delay,mean_current_delay
12314,0.9793986026330647,54.342074363992175,58.65127201565558
12428,0.8825101096963686,48.973445732349845,54.26554267650158
12628,0.9559939074925002,65.41851390618514,66.36081361560814
12802,0.9302534191989591,80.86207839562444,82.19443938012762
12952,0.9079441420465076,16.282967032967033,18.176609105180535
12958,0.7727447142681271,9.923896499238966,7.74185692541857
14310,0.931764678181364,51.374308300395256,52.058498023715416
20807,0.8889984583503706,113.68538210690487,113.52488302849851
